name,occurrences_new
Viola pratincola,52
Viola priceana,7
Viola rosacea,1
Viola selkirki,5163
Viola selkirkii,5163
Viola septentrionalis,245
Viola septentrionalis forma alba,2
Viola sororia,7398
Viola sororia forma priceana,497
Viola sororia var. missouriensis,15
Viola sororia var. novae-angliae,13
Viola suavis,2237
Viola venustula,5
Vulpia antucensis,3
Vulpia eriolepis,1
Vulpia geniculata,2862
Vulpia ligustica,272
Vulpia muralis,7810
Vulpia myuros,68514
Vulpia pseudomyuros,2
Waldsteinia ternata,569
Wolffia arrhiza,10611
Xanthium,2375
Xanthoceras sorbifolia,87
Xanthoceras sorbifolium,3
Xanthoxalis bushii,1
Xanthoxalis californica,2
Xanthoxalis corniculata,9
Xanthoxalis dillenii,36
Xanthoxalis fontana,23
Xanthoxalis interior,2
Xanthoxalis langloisii,2
Xanthoxalis repens,1
Xanthoxalis stricta,33
Xeranthemum bracteatum,4
Xyris complanata,2341
Zaleya pentandra,319
Zaluzianskya hirsuta,116
Zerna inermis,35
Zingiber capitatum,1
Zingiber cassumunar,3
Zingiber montanum,17
Zingiber purpureum,7
Ziziphora capitata,292
Ziziphus spina-christi,1443
