name,occurrences
Neslia paniculata subsp. thracica,4199
Nonea pulla,1344
Onopordum bracteatum,31
Onopordum macracanthum,821
Onopordum nervosum,841
Orlaya daucorlaya,67
Orobanche amethystea,7449
Orobanche gracilis,15546
Orobanche hederae,11021
Orobanche lucorum,216
Papaver pinnatifidum,1190
Parietaria lusitanica,1639
Peucedanum verticillare,9
Phacelia ciliata,211
Picris pauciflora,591
Pilea hyalina,411
Pilea peperomioides,7
Pimpinella peregrina,1255
Plantago bellardii,4734
Poa jubata,13
Polygonum arenarium,493
Polygonum cognatum,351
Potamogeton trichoides,15845
Ptilostemon afer,99
Ptychotis saxifraga,5840
Puccinellia dolicholepis,70
Puccinellia gigantea,125
Ranunculus gramineus,6801
Ranunculus pedatus,44
Ranunculus psilostachys,389
Reseda inodora,15
Ridolfia segetum,1081
Rodgersia pinnata,163
Roemeria hybrida,3281
Rubus nemorosus,1809
Rubus senticosus,1072
Sagina micropetala,4030
Sanguisorba dodecandra,71
Saxifraga hirsuta,3586
Scandix australis,2336
Schoenoplectus litoralis subsp. thermalis,5
Schoenus ferrugineus,11466
Scopolia carniolica,596
Scrophularia scorodonia,3562
Sedum anglicum,19858
Sedum lydium,410
Sempervivum arachnoideum,14412
Senecio dubitabilis,290
Senecio gallicus,959
Senecio squalidus,8647
Senecio squalidus subsp. rupestris,452
Seseli libanotis,18298
Silaum silaus,45287
Silene flavescens,31
Sisymbrium strictissimum,1385
Sisyrinchium montanum,2042
Solidago rugosa,3713
Spergula morisonii,24125
Suaeda acuminata,117
Symphytum ibiricum,5
Thladiantha cordifolia,327
Thymelaea gussonei,151
Tordylium apulum,1018
Torilis ucranica,17
Tragus australianus,2481
Tripleurospermum tenuifolium,12
Umbilicus rupestris,34871
Velezia rigida,2391
Verbascum niveum,0
Verbascum sinuatum,12968
Verbascum speciosum,3140
Veronica acinifolia,3201
Veronica fruticans,13387
Veronica fruticulosa,2987
Veronica verna,17076
Viola canadensis,2132
Viola suavis,2077
Ajuga pyramidalis,48149
Alchemilla gibberulosa,73
Alchemilla glabricaulis,267
Alchemilla hirsuticaulis,736
Alchemilla leiophylla,84
Allium pyrenaicum,222
Anthemis tomentosa,200
Bellevalia romana,168
Borago pygmaea,117
Carduus acanthoides,18073
Carpobrotus quadrifidus,32
Centaurea ragusina,11
Centaurea salicifolia,29
Cirsium scabrum,77
Clypeola eriocarpa,51
Cornucopiae cucullatum,54
Cynoglossum creticum,10032
Daucus muricatus,708
Diplotaxis catholica,1745
Diplotaxis tenuisiliqua,48
Echium arenarium,433
Eleocharis bonariensis,697
Epilobium brunnescens,12570
Eryngium tricuspidatum,302
Euphrasia fennica,176
Euphrasia vernalis,3525
Fascicularia bicolor,35
Fedia cornucopiae,915
Fumaria agraria,710
Galactites tomentosa,13569
Galium saxatile,127524
Genista hispanica,16973
Genista januensis,110
Genista numidica,19
Geranium maderense,96
Globularia punctata,2923
Helenium mexicanum,491
Helianthemum syriacum,10429
Helichrysum arenarium,8717
Helichrysum orientale,158
Hippuris vulgaris,37277
Ixia dubia,219
Kundmannia sicula,321
Lampranthus deltoides,0
Linaria pelisseriana,3711
Linaria reflexa,135
Linaria spartea,2614
Lotus biflorus,14
Luzula multiflora,147663
Malcolmia crenulata,0
Micropus supinus,346
Minuartia glomerata,412
Moenchia mantica,185
Neotorularia torulosa,399
Nothoscordum x borbonicum,758
Oenanthe silaifolia,6624
Olearia macrodonta,353
Ononis diffusa,339
Ophrys insectifera,50122
Orobanche lavandulacea,0
Oxalis incarnata,1132
Oxalis rosea,107
Oxalis variabilis,4
Paronychia arabica,243
Paronychia kapela,5211
Phymatosorus diversifolius,55
Pimpinella lutea,32
Polygala curtissii,213
Ranunculus macrophyllus,777
Ranunculus polyanthemos,21987
Rotala filiformis,21
Rubus fissipetalus,53
Rumex frutescens,89
Salvia tomentosa,85
Saxifraga granulata,87156
Scandix stellata,464
Scleranthus perennis,26482
Sedum multiceps,14
Semele androgyna,215
Senecio deltoideus,308
Senecio grandiflorus,36
Senecio platensis,19
Silene bellidifolia,236
Silene disticha,124
Silene fuscata,246
Sisymbrium assoanum,56
Sisyrinchium striatum,119
Sparaxis fragrans,34
Spartina versicolor,2415
Stellaria hebecalyx,151
Thapsia villosa,9488
Tropaeolum pentaphyllum,126
Tropaeolum polyphyllum,60
Veronica arguteserrata,49
Vicia leucantha,29
Viola hirta,97091
Aetheorhiza bulbosa,1401
Centaurea salonitana,131
Ceratophyllum pentacanthum,1
Consolida uechtritziana,1
Ionopsidium albiflorum,3
Juncus planifolius,4692
Knautia macedonica,239
Libertia sessiliflora,19
Malcolmia orsiniana,42
Nymphaea rubra,46
Orobanche pubescens,436
Pimpinella cretica,802
Polygonatum multiflorum,172700
Sagina sabuletorum,223
Salvia amplexicaulis,25
Scirpus atrovirens,1510
Sesleria caerulea,75619
Smelowskia calycina,305
Thymus odoratissimus,90
Viola jooi,5
Dactylorhiza lapponica,5154
Ferulago sylvatica,69
Graptopetalum paraguayense,21
Hordeum turkestanicum,0
Lactuca perennis,21491
Medicago cancellata,36
Myoporum tetrandrum,158
Nepeta amoena,3
Sedum montanum,0
Waldsteinia ternata,388
Acacia verticillata,12787
Argyranthemum pinnatifidum,44
Ballota hirsuta,6000
Begonia minor,16
Bencomia caudata,160
Callitriche brutia,27859
Corynocarpus laevigatus,1429
Cymbidium insigne,7
Dichorisandra thyrsiflora,297
Dimorphotheca barberae,17
Drosera capensis,193
Eriocephalus africanus,817
Fumaria bastardii,4325
Fumaria sepium,219
Galium palustre,362686
Hypericum perfoliatum,1606
Iris chrysographes,89
Iris japonica,705
Jacobaea erratica,3501
Jasione montana,111791
Juncus striatus,775
Kickxia cirrhosa,1030
Lavandula viridis,509
Legousia scabra,1680
Myosotis latifolia,1387
Myosotis secunda,14220
Narcissus calcicola,129
Nicotiana wigandioides,66
Orobanche sanguinea,313
Pelargonium cordifolium,230
Pimpinella villosa,1243
Ptilostemon casabonae,232
Reichardia picroides,13133
Rhododendron mucronatum,107
Rumex violascens,63
Rytidosperma tenuius,3942
Senecio tamoides,340
Sibthorpia europaea,4372
Silene psammitis,753
Smilax canariensis,84
Sobralia macrantha,351
Taraxacum maderense,53
Taraxacum perssonii,70
Urospermum picroides,11157
Urtica membranacea,4619
Urtica morifolia,237
Athamanta sicula,35
Centaurea napifolia,214
Cotula mexicana,209
Elatine hungarica,14
Fuchsia coccinea,18
Galanthus alpinus,89
Hemarthria compressa,195
Heuchera americana,614
Iberis semperflorens,22
Kalanchoe longiflora,18
Kleinia neriifolia,1374
Laserpitium siler,13776
Rhodanthe manglesii,494
Scirpus,190931
Sedum dendroideum,291
Sedum rubrotinctum,15
Solanum juvenale,124
Solanum triflorum,4036
Tradescantia cerinthoides,103
Allium unifolium,202
Amsonia hubrichtii,22
Amsonia orientalis,13
Anubias gigantea,50
Anubias heterophylla,55
Aponogeton capuronii,6
Aponogeton elongatus,169
Aponogeton longiplumulosus,8
Aponogeton rigidifolius,4
Aponogeton ulvaceus,33
Bacopa lanigera,47
Bacopa myriophylloides,62
Bolbitis fluviatilis,78
Bolbitis heteroclita,413
Bromus interruptus,217
Canna tuerckheimii,193
Cerastium ligusticum,334
Cotoneaster cambricus,229
Crinum calamistratum,1
Crinum natans,127
Cryptocoryne affinis,1
Cryptocoryne aponogetifolia,4
Cryptocoryne bullosa,1
Cryptocoryne cordata,21
Cryptocoryne griffithii,0
Cryptocoryne hudoroi,7
Cryptocoryne longicauda,6
Cryptocoryne minima,3
Cryptocoryne moehlmannii,10
Cryptocoryne nurii,0
Cryptocoryne parva,0
Cryptocoryne pontederiifolia,2
Cryptocoryne pygmaea,2
Cryptocoryne striolata,14
Cryptocoryne thwaitesii,0
Cryptocoryne usteriana,0
Cyperus helferi,5
Daboecia cantabrica,11194
Dennstaedtia punctilobula,2391
Dianthus cruentus,103
Echinodorus horizontalis,75
Echinodorus scaber,40
Echinodorus uruguayensis,36
Equisetum scirpoides,6593
Eriocaulon setaceum,788
Galanthus woronowii,762
Galium uliginosum,127943
Glossostigma elatinoides,639
Hottonia inflata,111
Hydrocotyle leucocephala,619
Hydrotriche hottoniiflora,22
Hypericum forrestii,130
Hypericum nummularium,3858
Hypericum xylosteifolium,59
Iris spuria,1416
Juncus subulatus,2030
Juncus xiphioides,735
Lagenandra ovata,12
Lagenandra thwaitesii,2
Libertia chilensis,94
Lilaeopsis brasiliensis,45
Linaria arenaria,808
Lindernia rotundifolia,161
Ludwigia helminthorrhiza,500
Ludwigia inclinata,320
Ludwigia ovalis,166
Narcissus asturiensis,461
Ononis subspicata,525
Ottelia ulvifolia,284
Papaver radicatum,4010
Phormium colensoi,4027
Pinguicula grandiflora,4837
Pogostemon helferi,4
Potentilla micrantha,4260
Primula florindae,94
Reineckea carnea,536
Rubus elegantispinosus,665
Rubus fabrimontanus,3466
Rubus loehrii,588
Rubus siekensis,7
Salvinia oblongifolia,60
Saururus chinensis,492
Schoenus pauciflorus,2200
Senecio sarracenicus,4406
Symphytum tauricum,73
Trifolium ochroleucon,14233
Tulipa saxatilis,49
Typha lugdunensis,0
Utricularia sandersonii,30
Atriplex sphaeromorpha,14
Calystegia spectabilis,0
Cuscuta cesatiana,23
Goldbachia laevigata,286
Limonium meyeri,62
Nigella segetalis,14
Odontites verna,54
Papaver pavoninum,132
Pastinaca umbrosa,1
Puccinellia poecilantha,3
Sisymbrium confertum,0
Solanum decipiens,3908
Solanum humile,192
Valerianella pumila,482
Valerianella uncinata,11
Veronica cardiocarpa,5
Adenostoma fasciculatum,4085
Arceuthobium americanum,19
Arceuthobium douglasii,96
Artemisia tridentata,5700
Baccharis pilularis,6253
Helianthus ciliaris,482
Lythrum maritimum,164
Moraea,21554
Tibouchina herbacea,277
Disa bracteata,1571
Juncus acutus,13583
Moraea flaccida,2120
Rubus vestitus,7254
Syzygium floribundum,892
Vallisneria nana,599
Cardamine glacialis,151
Prosopis ruscifolia,101
Xanthium,43869
Bacopa egensis,23
Garnotia stricta,257
Geum urbanum,401243
Glossostigma cleistanthum,215
Helianthus,61285
Thunbergia laurifolia,121
Cucumis africanus,408
Racosperma colei,0
Racosperma crassicarpum,0
Vachellia hockii,1073
Vachellia karroo,2088
Senegalia mellifera,1103
Aegilops caudata,751
Alhagi nepalensis,1
Amaranthus hypochondriacus,21875
Discopleura capillacea,0
Mesembryanthemum lancifolium,26
Artemisia ludoviciana,5871
Arrhenatherum album,2230
Bauhinia microstachya,369
Megacarpaea megalocarpa,25
Spermacoce alata,2176
Bromus secalinus,18548
Bromus arvensis,18005
Bromus tectorum,43062
Brugmansia ×candida,502
Apium alpinum,0
Calliandra calothyrsus,433
Chenopodium boscianum,4
Melanopsidium nigrum,133
Corchorus trilocularis,720
Crassula sarmentosa,149
Hesperocyparis arizonica,118
Echium creticum,4289
Ehrharta melicoides,67
Eragrostis cylindriflora,1938
Erodium oxyrhinchum,0
Polygonum sachalinense,33
Flemingia prostrata,19
Asclepias physocarpa,86
Hedychium spicatum,147
Picris echioides,28041
Mesosphaerum suaveolens,15650
Jasminum nepalense,8
Bassia indica,58
Cardaria draba,4782
Lolium perenne ssp. multiflorum,146
Lonchocarpus domingensis,19
Medicago tornata subsp. helix,289
Trigonella monspeliaca,3768
Preslia cervina,62
Olea europaea,174445
Oplismenus undulatifolius,2341
Dimorphotheca jucunda,273
Parkia timoriana,65
Cenchrus caudatus,1
Polygonum chinense,1422
Pinus elliottii var. elliottii,36
Poa bulbosa,44049
Rubus hedycarpus subsp. armeniacus,0
Acetosa lunaria,0
Sagittaria guayanensis,695
Salvia horminum var. viridis,0
Oncostema peruviana,73
Senecio arenarius,360
Sesbania pachycarpa subsp. pachycarpa,19
Sporobolus indicus var. capensis,38
Betonica officinalis,143747
Jambosa grandis,0
Paramesus strictus,0
Brachiaria decumbens,430
Vinca difformis,5094
Paliurus spina-christi,2574
Alopecurus arundinaceus,5129
Onix galegiformis,1
Centaurea besseriana,5
Tanacetum macrophyllum,712
Clerodendrum laevifolium,91
Derris ferruginea,52
Elaeagnus triflora,576
Festuca rubra,754677
Strelitzia reginae,340
Limnophila aromatica,425
Telis fischeriana,0
Trigonella orthoceras,3
Stellaria aquatica,0
Polygonum perfoliatum,798
Polygonum polystachyum,356
Hieracium pilosella,156234
Salix daphnoides,7833
Salvinia minima,8366
Schoenoplectiella mucronata,1803
Actinoscirpus grossus,261
Betonica macrantha,907
Dymczewiczia capitata,0
Artemisia austriaca,734
Cardaria pubescens,230
Lonicera tatarica var. morrowii,4
Cerasus campanulata,113
Halerpestes cymbalaria,2352
Apocynum venetum,0
Trifolium semipilosum,536
Cotoneaster bullatus,5730
Sedum aizoon,0
Fallopia multiflora var. multiflora,1
Alternanthera bettzickiana,369
Erechtites glomeratus,0
Cynoglossum wallichii var. glochidiatum,49
Catapodium marinum,6876
Klasea quinquefolia,27
Smilax aspera,33637
Vicia hyrcanica subsp. assyriaca,0
Hemerocallis lilioasphodelus var. yezoensis,2
Mentha pulegium subsp. micrantha,0
Hieracium caespitosum,425
Rumex acetosa ssp. thyrsiflorus,2
Achillea seidlii,20
Oryzopsis hymenoides,151
Cytisus albus,55
Gagea minima,11750
Chianthemum plicatum,0
Pseudomuscari azureum,164
Majorana onites,1
Trifolium spadiceum,11125
Trifolium vesiculosum subsp. mutabile,0
Citrus ×aurantiifolia,921
Chrozophora tinctoria,2016
Euphorbia lacei,21
Digitaria sanguinalis,68835
Potamogeton spirillus,518
Roldana cordovensis,89
Hibiscus tiliaceus,3110
Pulsatilla halleri,2589
Asperula involucrata,4
Ballota hispanica,14
Sclerolaena tricuspis,2921
Anidrum testiculatum,0
Bromus biebersteinii,12
Bufonia tenuifolia subsp. paniculata,0
Buglossoides sibthorpiana,1
Diaphyllum longifolium,0
Cardamine hirsuta,171520
Cyanus cheiranthifolius,13
Centaurea jacea subsp. angustifolia,5253
Tanacetum millefolium,111
Corispermum pallasii subsp. membranaceum,0
Crocus vernus,17246
Cardamine glanduligera,84
Harpachne schimperi,141
Chamaesyce glyptosperma,848
Euphorbia myrsinites,939
Ferulago galbanifera,111
Fumaria officinalis,102032
Gastridium phleoides,1307
Hedypnois rhagadioloides,16104
Rhodanthe stricta,1858
Pilosella brachiata,23
Pilosella flagellaris,633
murorum subsp. subsp. subcrispatum,0
Pilosella piloselloides,9813
Hieracium amplexicaule subsp. spelaeum,87
Anthoxanthum monticola ssp. alpinum,567
Ornithogalum nutans,4707
Hyacinthella leucophaea var. rumelica,1
Ipomoea heptaphylla,17
Xyridion foetidissimum,0
Iris sanguinea,267
Iris laevigata,137
Koeleria pyramidata,56889
Lepidium montanum,1146
Dinebra divaricatissima,233
Lonicera webbiana,500
Lycopus europaeus var. exaltatus,0
Middendorfia borysthenica,45
Peplis alternifolia,1
Medicago falcata,44443
Nassella manicata,13
Ornithogalum pyramidale subsp. narbonense,2
Loncomelos pyrenaicum,9
Achillea maritima,966
Parthenocissus inserta,22354
Petasites pyrenaicus,8467
Phleum boissieri,8
Plantago neumannii,1
Plantago subulata,2016
Polycarpon tetraphyllum var. diphyllum,1
Persicaria alpina,552
Potentilla aurea,14128
Prunella vulgaris subsp. lanceolata,1027
Buschia lateriflora,1
Rochelia bungei,9
Rubus parvifolius,14771
Rumex kerneri,78
Sigesbeckia jorullensis,1030
Ebraxis behen,0
Ebraxis muscipula,0
Sisyrinchium arenarium,97
Solanum furcatum,387
Stellaria media subsp. cupaniana,9
Thesium pyrenaicum subsp. grandiflorum,19
Noccaea caerulescens subsp. brachypetala,4538
Noccaea kovatsii,4
Thymus ovatus,62
Amoria angulata,0
Tulipa biebersteiniana,446
Vicia bakeri,2
Achillea arabica,256
Aloe maculata,862
Alyssum robertianum,86
Olimarabidopsis pumila,100
Biscutella didyma subsp. apula,9
Bufonia macropetala subsp. willkommiana,21
Centaurea sicula,187
Centaurea glastifolia,87
Tanacetum parthenium,35966
Erigeron blakei,223
Leptinella dioica,360
Solanecio angulatus,36
Globulea pubescens,0
Solenanthus lanatus,1
Danaidia racemosa,0
Panicum acuminatum,7030
Aparinanthus verticillatus,0
Gnaphalium americanum,276
Geranium yeoi,148
Geranium berteroanum,520
Psammophiliella tubulosa,812
Ruta villosa,0
Tristagma uniflorum,358
Juncus balticus subsp. mexicanus,898
Juncus inflexus,165231
Lilium pomponium subsp. pyrenaicum,1
Chamomilla aurea,3
Mercurialis perennis subsp. ovata,0
Queria hispanica,15
Macrosyringion glutinosum,113
Odontites vernus ssp. serotinus,19042
Verbascum chaixii subsp. orientale,40
Cynanchum louiseae,144
Cunila capitata,0
Lobularia libyca,204
Symphyotrichum patulum,37
Chenopodium album var. album,2570
Chenopodium glaucum,20246
Cotoneaster acuminatus,299
Inula conyza,40812
Cotula squalida,76
Lactuca muralis,138077
Polygonum coriarium,2
Symphyotrichum versicolor,887
Chenopodium acuminatum subsp. virgatum,24
Galatella sedifolia subsp. dracunculoides,61
Sedum telephium,14502
Drymocallis rupestris,9117
Rhinanthus serotinus,6610
Elelis austriaca,0
Seseli varium,69
Solanum seaforthianum,1947
Allium subhirsutum var. subvillosum,0
Centaurea stoebe subsp. australis,765
Bignonia callistegioides,129
Cuphea lutescens,270
Doryanthes excelsa var. palmeri,0
Erysimum hungaricum,14
Euphorbia talaina,0
Frankenia pulverulenta,4843
Gnaphalium filagineum,6
Gladiolus carneus,799
Pseudognaphalium gaudichaudianum,386
Romulea hirsuta,137
Farfugium japonicum,516
Dortmannia urens,0
Medicago sativa subsp. microcarpa,208
Narcissus pseudonarcissus subsp. cyclamineus,0
Glechoma racemosa,0
Beaucarnea recurvata,187
Plectranthus deccanicus,0
Nipponocalamus argenteostriatus,0
Pulicaria arabica subsp. hispanica,475
Bulbocodium columnae,0
Rosa spinosissima,42588
Kleinia repens,2
Solanum asperolanatum,1705
Sophora alopecuroides var. alopecuroides,0
Bergbambos tesellata,0
Tinantia erecta,731
Lilaea scilloides,413
Veronica serpyllifolia subsp. repens,0
Cynanchum rossicum,33
Adenocaulon himalaicum,974
Cestrum parqui,2454
Boerhavia africana,0
Crepis cretica,24
Cyperus digitatus subsp. auricomus,102
Hylomecon japonica var. japonica,0
Molucca spinosa,0
Narcissus pseudonarcissus subsp. minor,14
Paspalum notatum,2643
Solanum pseudocapsicum var. microcarpum,0
Aponogeton madagascariensis,66
Machaerina rubiginosa,4084
Psychrophila sagittata,0
Cardamine amara,80460
Bromus sitchensis,1638
Crinum kunthianum,16
Cryptocoryne retrospiralis subsp. albida,0
Cryptocoryne crispatula var. balansae,1
Echinodorus cordifolius,249
Gentiana acaulis subsp. clusii,0
Anaphalioides bellidioides,3239
Hieracium tomentosum,3244
murorum subsp. subsp. oblongum,0
Hieracium glaucinum subsp. similatum,281
Hordeum halophilum,74
Juncus fontanesii,598
Mayaca madida,26
Allium siculum,201
Ammannia crassicaulis,79
Nymphaea lotus var. pubescens,0
Ornithogalum umbellatum subsp. divergens,2
Rapunculus scheuchzeri,0
Dysophylla stellata,73
Pfosseria bithynica,0
Tractema liliohyacinthus,3508
Cnidium silaifolium,3
Oberna multifida,0
Ixoca pusilla,1
Viscago tartarica,1
Pachyphragma macrophyllum,58
Typha orientalis,4052
Anacyclus pyrethrum,46
Bunias erucago,3198
Carduus pycnocephalus subsp. cinereus,16
Galarhoeus sareptanus,0
Nonea ventricosa,112
Potentilla supina var. supina,0
Rhinanthus serotinus subsp. aestivalis,87
Rubia tinctorum,2581
Valerianella eriocarpa,4695
Apodanthera undulata var. australis,79
Ipomoea argentea,246
Ozothamnus,38791
Kyllinga pulchella,87
Eucalyptus racemosa,9548
Stipa papposa,253
Leontodon saxatilis subsp. rothii,1707
Retama raetam,2604
Crotalaria pallida var. pallida,258
Castilleja scorzonerifolia,389
Cyperus amuricus,583
Luziola spruceana,41
Rosa korshinskiana,0
Cucumis dipsaceus,479
Acacia colei,1144
Acacia crassicarpa,1107
Acacia karroo,1045
Aptenia lancifolia,17
Avena eriantha,137
Bauhinia tomentosa,330
Biscutella didyma,2035
Brachiaria paspaloides,16
Bryonia diocia,0
Bryophyllum proliferum,69
Bunium alpinum,147
Calliandra houstoniana var. calothyrsus,582
