species,sub_tsn,acc_tsn,syn_author,syn_name,syn_tsn,acc_name,acc_author
Arthraxon quartinianus,786664,798259,Hack.,Arthraxon ciliaris var. hookeri,799421,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(A. Rich.) Hack.,Arthraxon ciliaris var. quartinianus,799422,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Benth.,Arthraxon ciliaris var. tenellus,799423,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Griseb.) Koidz.,Arthraxon cryptatherus var. centrasiaticus,799424,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(P. Beauv.) Koidz.,Arthraxon cryptatherus var. ciliaris,799425,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Nees) Hack.,Arthraxon cuspidatus var. micans,799426,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Regel) Hara,Arthraxon hispidus var. brevisetus,799427,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Griseb.) Honda,Arthraxon hispidus var. centrasiaticus,799428,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(P. Beauv.) Koidz.,Arthraxon hispidus var. ciliaris,799429,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Honda,Arthraxon hispidus var. hispidissimus,799430,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Hack.) Honda,Arthraxon hispidus var. hookeri,799431,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Regel) Hack. ex Mori,Arthraxon hispidus var. japonicus,799432,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Trin.) Backh.,Arthraxon hispidus var. langsdorffii,799433,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Ohwi,Arthraxon hispidus var. macranthus,799434,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Honda,Arthraxon hispidus var. microphyllus,799435,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Hiyama,Arthraxon hispidus var. monticola,799436,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Honda) Ohwi,Arthraxon hispidus var. muticus,799437,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Nees ex Steud.) Ohwi,Arthraxon hispidus var. nudus,799438,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Büse) Backh.,Arthraxon hispidus var. vriesii,799439,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Büse) Ohwi,Arthraxon hispidus var. vriesii,799440,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Griseb.) Kom.,Arthraxon langsdorffii var. centrasiaticus,799441,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Hack.) Kom.,Arthraxon langsdorffii var. cryptatherus,799442,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Regel) Grossh.,Arthraxon langsdorffii var. submuticus,799443,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Honda,Arthraxon pauciflorus var. muticus,799444,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Hack.) Jain,Arthraxon quartinianus var. glabrescens,799445,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Jansen,Arthraxon quartinianus var. monostachyus,799446,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Jacq.-Fél.,Arthraxon quartinianus var. montanus,799447,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(A. Rich.) Nash,Arthraxon quartinianus var. quartinianus,799448,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Regel,Pleuroplitis langsdorffii var. breviseta,802093,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Rupr. ex Regel,Pleuroplitis langsdorffii var. caucasica,802094,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Griseb.) Regel,Pleuroplitis langsdorffii var. centrasiatica,802095,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Regel,Pleuroplitis langsdorffii var. chinensis,802096,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Kunth) Regel,Pleuroplitis langsdorffii var. gracilis,802097,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Regel,Pleuroplitis langsdorffii var. japonica,802098,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Regel,Pleuroplitis langsdorffii var. submutica,802099,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Regel,Pleuroplitis quartiniana var. caespitosa,802100,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Nees ex Arn.) Regel,Pleuroplitis quartiniana var. plumbea,802101,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Regel,Pleuroplitis quartiniana var. tenella,802102,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Regel) Ohwi,Arthraxon hispidus f. brevisetus,803296,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Griseb.) Ohwi,Arthraxon hispidus f. centrasiaticus,803297,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Ohwi,Arthraxon hispidus f. formosanus,803298,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Honda) Ohwi,Arthraxon hispidus f. hispidissimus,803299,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Thunb.) Makino,Arthraxon hispidus f. hispidus,803300,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Regel) Ohwi,Arthraxon hispidus f. japonicus,803301,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Honda) Ohwi,Arthraxon hispidus f. kobuna,803302,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Hiyama) Hiyama,Arthraxon hispidus f. monticola,803303,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(A. Rich.) Backh.,Arthraxon hispidus f. quartinianus,803304,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,Ohwi,Arthraxon hispidus f. riukiuensis,803305,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Arthraxon quartinianus,786664,798259,(Büse) Backh.,Arthraxon hispidus f. vriesii,803306,Arthraxon hispidus var. hispidus,(Thunb.) Makino
Ipomoea cathartica,515120,30775,(Vahl) Roem. & Schult.,Ipomoea acuminata,515111,Ipomoea indica,(Burm.) Merr.
Ipomoea cathartica,515120,30775,Poir.,Ipomoea cathartica,515120,Ipomoea indica,(Burm.) Merr.
Ipomoea cathartica,515120,30775,R. Br.,Ipomoea congesta,515121,Ipomoea indica,(Burm.) Merr.
Ipomoea cathartica,515120,30775,Lindl.,Ipomoea mutabilis,515138,Ipomoea indica,(Burm.) Merr.
Ipomoea cathartica,515120,30775,(Poir.) Choisy,Pharbitis cathartica,518870,Ipomoea indica,(Burm.) Merr.
Ipomoea cathartica,515120,30775,(Vahl) Fosberg,Ipomoea indica var. acuminata,536327,Ipomoea indica,(Burm.) Merr.
Ipomoea villosa,NA,NA,NA,NA,NA,NA,NA
Pseudelephantopus spicatus,504630,504630,(Juss. ex Aubl.) Gleason,Pseudo-elephantopus spicatus,38298,NA,NA
Pseudelephantopus spicatus,504630,504630,Juss. ex Aubl.,Elephantopus spicatus,512792,NA,NA
Arceuthobium occidentale,27894,27890,Hawksw. & Wiens,Arceuthobium apachecum,27888,Arceuthobium campylopodum,Engelm.
Arceuthobium occidentale,27894,27890,Hawksw. & Wiens,Arceuthobium californicum,27889,Arceuthobium campylopodum,Engelm.
Arceuthobium occidentale,27894,27890,(Piper) H. St. John,Arceuthobium laricis,27893,Arceuthobium campylopodum,Engelm.
Arceuthobium occidentale,27894,27890,Engelm.,Arceuthobium occidentale,27894,Arceuthobium campylopodum,Engelm.
Arceuthobium occidentale,27894,27890,(Rosend.) G.N. Jones,Arceuthobium tsugense,27896,Arceuthobium campylopodum,Engelm.
Arceuthobium occidentale,27894,27890,Engelm. ex Munz,Arceuthobium abietinum,184676,Arceuthobium campylopodum,Engelm.
Arceuthobium occidentale,27894,27890,(A. Nelson ex Rydb.) A. Nelson,Arceuthobium cyanocarpum,184678,Arceuthobium campylopodum,Engelm.
Arceuthobium occidentale,27894,27890,(Engelm.) Hawksw. & Wiens,Arceuthobium microcarpum,184680,Arceuthobium campylopodum,Engelm.
Arceuthobium occidentale,27894,27890,"Hawksw., Wiens & Nickrent",Arceuthobium littorum,508075,Arceuthobium campylopodum,Engelm.
Arceuthobium occidentale,27894,27890,"Hawksw., Wiens & Nickrent",Arceuthobium monticola,508076,Arceuthobium campylopodum,Engelm.
Arceuthobium occidentale,27894,27890,"Hawksw., Wiens & Nickrent",Arceuthobium siskiyouense,508077,Arceuthobium campylopodum,Engelm.
Arceuthobium occidentale,27894,27890,Hawksw. & Nickrent,Arceuthobium tsugense ssp. mertensianae,525169,Arceuthobium campylopodum,Engelm.
Arceuthobium occidentale,27894,27890,(Rosend.) G.N. Jones,Arceuthobium tsugense ssp. tsugense,525170,Arceuthobium campylopodum,Engelm.
Arceuthobium occidentale,27894,27890,Hawksw. & Wiens,Arceuthobium apachense,895614,Arceuthobium campylopodum,Engelm.
Arceuthobium occidentale,27894,27890,Mathiasen & C.M. Daugherty,Arceuthobium tsugense ssp. amabilae,895618,Arceuthobium campylopodum,Engelm.
Cladophora laetevirens,NA,NA,NA,NA,NA,NA,NA
Cladophora sericea,6768,6768,NA,Cladophora rudophiana,6769,NA,NA
Cuscuta pentagona,30745,30745,Beyr. ex Engelm.,Cuscuta arvensis,511863,NA,NA
Cuscuta pentagona,30745,30745,(Engelm.) W.A. Weber,Grammica pentagona,514234,NA,NA
Cuscuta pentagona,30745,30745,Engelm.,Cuscuta pentagona var. pentagona,527603,NA,NA
Cyperus entrerianus,501921,501921,auct. non (L.) Rottb. ex Retz.,Cyperus luzulae,39996,NA,NA
Cyperus entrerianus,501921,501921,auct. non L.,Scirpus luzulae,521156,NA,NA
Draba verna,22923,22923,Steven,Draba praecox,512492,NA,NA
Draba verna,22923,22923,Láng,Erophila spathulata,513179,NA,NA
Draba verna,22923,22923,(L.) Besser,Erophila verna,513180,NA,NA
Draba verna,22923,22923,(Steven) Walters,Erophila verna ssp. praecox,525739,NA,NA
Draba verna,22923,22923,(Láng) Walters,Erophila verna ssp. spathulata,525740,NA,NA
Draba verna,22923,22923,Lej.,Draba verna var. aestivalis,534634,NA,NA
Draba verna,22923,22923,H.C. Hall,Draba verna var. boerhaavii,534635,NA,NA
Draba verna,22923,22923,Stur,Draba verna var. major,534636,NA,NA
Kunzea ericoides,834991,834991,F. Muell.,Kunzea peduncularis,835236,NA,NA
Kunzea ericoides,834991,834991,A. Rich.,Leptospermum ericoides,835263,NA,NA
Neosiphonia tongatensis,NA,NA,NA,NA,NA,NA,NA
Opuntia lindheimeri,19716,195321,Engelm.,Opuntia lindheimeri,19716,Opuntia engelmannii var. lindheimeri,(Engelm.) B.D. Parfitt & Pinkava
Opuntia lindheimeri,19716,195321,Griffiths,Opuntia tardospina,517872,Opuntia engelmannii var. lindheimeri,(Engelm.) B.D. Parfitt & Pinkava
Opuntia lindheimeri,19716,195321,Griffiths,Opuntia tricolor,517879,Opuntia engelmannii var. lindheimeri,(Engelm.) B.D. Parfitt & Pinkava
Opuntia lindheimeri,19716,195321,(Griffiths) D. Weniger,Opuntia engelmannii var. aciculata,538002,Opuntia engelmannii var. lindheimeri,(Engelm.) B.D. Parfitt & Pinkava
Opuntia lindheimeri,19716,195321,(Griffiths) D. Weniger,Opuntia engelmannii var. alta,538003,Opuntia engelmannii var. lindheimeri,(Engelm.) B.D. Parfitt & Pinkava
Opuntia lindheimeri,19716,195321,(Griffiths) D. Weniger,Opuntia engelmannii var. cacanapa,538004,Opuntia engelmannii var. lindheimeri,(Engelm.) B.D. Parfitt & Pinkava
Opuntia lindheimeri,19716,195321,(Engelm.) Engelm. ex K. Schum.,Opuntia engelmannii var. dulcis,538006,Opuntia engelmannii var. lindheimeri,(Engelm.) B.D. Parfitt & Pinkava
Opuntia lindheimeri,19716,195321,(Griffiths) D. Weniger,Opuntia engelmannii var. texana,538008,Opuntia engelmannii var. lindheimeri,(Engelm.) B.D. Parfitt & Pinkava
Opuntia lindheimeri,19716,195321,L.D. Benson,Opuntia lindheimeri var. lehmannii,538020,Opuntia engelmannii var. lindheimeri,(Engelm.) B.D. Parfitt & Pinkava
Opuntia lindheimeri,19716,195321,(Griffiths) L.D. Benson,Opuntia lindheimeri var. tricolor,538022,Opuntia engelmannii var. lindheimeri,(Engelm.) B.D. Parfitt & Pinkava
Amelichloa brachychaeta,796649,796649,Godr.,Stipa brachychaeta,42160,NA,NA
Amelichloa brachychaeta,796649,796649,(Godr.) Barkworth,Achnatherum brachychaetum,507934,NA,NA
Amelichloa brachychaeta,796649,796649,(Godr.) Barkworth,Nassella brachychaeta,517463,NA,NA
Aphanes inexspectata,837135,184595,W. Lippert,Aphanes inexspectata,837135,Aphanes australis,Rydb.
Billardiera heterophylla,896824,896824,(Labill.) Briq.,Sollya fusiformis,24090,NA,NA
Billardiera heterophylla,896824,896824,Lindl.,Sollya heterophylla,505292,NA,NA
Cassinia leptophylla,NA,NA,NA,NA,NA,NA,NA
Cyperus teneristolon,NA,NA,NA,NA,NA,NA,NA
Disa bracteata,NA,NA,NA,NA,NA,NA,NA
Jarava plumosa,565255,565255,Nees,Stipa papposa,42187,NA,NA
Jarava plumosa,565255,565255,(Nees) Barkworth,Achnatherum papposum,507951,NA,NA
Jarava plumosa,565255,565255,(Spreng.) Schult.,Arundo plumosa,786867,NA,NA
Jarava plumosa,565255,565255,Spreng.,Calamagrostis plumosa,787876,NA,NA
Jarava plumosa,565255,565255,Steud.,Stipa delilei,795474,NA,NA
Jarava plumosa,565255,565255,Delile,Stipa papposa,795608,NA,NA
Jarava plumosa,565255,565255,Phil.,Stipa tenuiflora,795689,NA,NA
Juncus kraussii x acutus,NA,NA,NA,NA,NA,NA,NA
Leontodon taraxacoides,37888,524742,Lindb. f.,Taraxacum dahlstedtii,36205,Taraxacum officinale ssp. officinale,F.H. Wigg.
Leontodon taraxacoides,37888,524742,Lindb. f.,Taraxacum retroflexum,36216,Taraxacum officinale ssp. officinale,F.H. Wigg.
Leontodon taraxacoides,37888,524742,Lindb. f. & Marklund,Taraxacum undulatum,36219,Taraxacum officinale ssp. officinale,F.H. Wigg.
Leontodon taraxacoides,37888,524742,G.E. Haglund,Taraxacum vagans,36220,Taraxacum officinale ssp. officinale,F.H. Wigg.
Leontodon taraxacoides,37888,524742,(Vill.) Mérat,Leontodon taraxacoides,37888,Taraxacum officinale ssp. officinale,F.H. Wigg.
Leontodon taraxacoides,37888,524742,L.,Leontodon taraxacum,515750,Taraxacum officinale ssp. officinale,F.H. Wigg.
Leontodon taraxacoides,37888,524742,Dahlst.,Taraxacum devians,522361,Taraxacum officinale ssp. officinale,F.H. Wigg.
Leontodon taraxacoides,37888,524742,Dahlst.,Taraxacum rhodolepis,522392,Taraxacum officinale ssp. officinale,F.H. Wigg.
Leontodon taraxacoides,37888,524742,Lindb. f.,Taraxacum xanthostigma,522399,Taraxacum officinale ssp. officinale,F.H. Wigg.
Leontodon taraxacoides,37888,524742,Finch & Sell,Leontodon taraxacoides ssp. longirostris,525049,Taraxacum officinale ssp. officinale,F.H. Wigg.
Leontodon taraxacoides,37888,524742,(Lyons) Blytt,Taraxacum officinale var. palustre,541136,Taraxacum officinale ssp. officinale,F.H. Wigg.
Merremia bracteata,NA,NA,NA,NA,NA,NA,NA
Merremia pacifica,NA,NA,NA,NA,NA,NA,NA
Moraea flaccida,NA,NA,NA,NA,NA,NA,NA
Retama raetum,NA,NA,NA,NA,NA,NA,NA
Syzygium floribundum,NA,NA,NA,NA,NA,NA,NA
Vallisneria nana,NA,NA,NA,NA,NA,NA,NA
Alectra fulminensis,NA,NA,NA,NA,NA,NA,NA
Cardamine glacialis,NA,NA,NA,NA,NA,NA,NA
Eragrostis paniciformis,783222,783222,A. Braun,Poa paniciformis,794264,NA,NA
Leptochloa,41817,41817,Steud.,Anoplia,781364,NA,NA
Leptochloa,41817,41817,Herter,Baldomiria,781410,NA,NA
Leptochloa,41817,41817,Nutt.,Diachroa,781530,NA,NA
Leptochloa,41817,41817,Kuntze,Diacisperma,781532,NA,NA
Leptochloa,41817,41817,P. Beauv.,Diplachne,781547,NA,NA
Leptochloa,41817,41817,Steud.,Disakisperma,781552,NA,NA
Leptochloa,41817,41817,Phil.,Ipnum,781661,NA,NA
Leptochloa,41817,41817,G. Mey.,Leptostachys,781707,NA,NA
Leptochloa,41817,41817,Nutt.,Oxydenia,781789,NA,NA
Leptochloa,41817,41817,P. Beauv.,Rabdochloa,781859,NA,NA
Desmodium sandwicense,502021,502021,auct. non (Jacq.) DC.,Desmodium uncinatum,512209,NA,NA
Desmodium sandwicense,502021,502021,auct. non (Jacq.) Kuntze,Meibomia uncinata,516922,NA,NA
Eleutherococcus pentaphyllus,507575,822351,Makino,Acanthopanax sieboldianus,184748,Eleutherococcus sieboldianus,(Makino) Koidz.
Eleutherococcus pentaphyllus,507575,822351,(Siebold & Zucc.) Nakai,Eleutherococcus pentaphyllus,507575,Eleutherococcus sieboldianus,(Makino) Koidz.
Eleutherococcus pentaphyllus,507575,822351,Siebold & Zucc.,Aralia pentaphylla,509005,Eleutherococcus sieboldianus,(Makino) Koidz.
Eragrostis cumingii,40776,40776,(Kunth ex Chapman) Nees ex Steud.,Eragrostis brownei,40773,NA,NA
Eragrostis cumingii,40776,40776,Scribn.,Eragrostis simplex,512974,NA,NA
Eragrostis cumingii,40776,40776,Pilg.,Eragrostis bleeseri,789626,NA,NA
Eragrostis cumingii,40776,40776,Hack.,Eragrostis distans,789662,NA,NA
Geranium homeanum,502759,502759,(Hook.) Small,Geranium glabratum,513936,NA,NA
Geranium thunbergii,506995,506995,(Siebold ex Lindl. & Paxton) Kudo,Geranium nepalense var. thunbergii,895192,NA,NA
Glebionis coronaria,NA,NA,NA,NA,NA,NA,NA
Gnaphalium luteoalbum,36706,507655,L.,Gnaphalium luteoalbum,36706,Pseudognaphalium luteoalbum,(L.) Hilliard & B.L. Burtt
Lachnagrostis filiformis,783654,783654,J.F. Gmel.,Agrostis avenacea,40405,NA,NA
Lachnagrostis filiformis,783654,783654,Willd.,Agrostis retrofracta,185223,NA,NA
Lachnagrostis filiformis,783654,783654,(Trin.) Trin.,Agrostis chamissonis,785445,NA,NA
Lachnagrostis filiformis,783654,783654,Poir.,Agrostis debilis,785481,NA,NA
Lachnagrostis filiformis,783654,783654,(G. Forst.) Spreng.,Agrostis filiformis,785524,NA,NA
Lachnagrostis filiformis,783654,783654,Roem. & Schult.,Agrostis forsteri,785530,NA,NA
Lachnagrostis filiformis,783654,783654,Phil.,Agrostis lasiantha,785576,NA,NA
Lachnagrostis filiformis,783654,783654,Parodi,Agrostis leonii,785588,NA,NA
Lachnagrostis filiformis,783654,783654,Steud.,Agrostis ligulata,785590,NA,NA
Lachnagrostis filiformis,783654,783654,F. Muell.,Agrostis solandri,785720,NA,NA
Lachnagrostis filiformis,783654,783654,G. Forst.,Avena filiformis,787040,NA,NA
Lachnagrostis filiformis,783654,783654,(J.F. Gmel.) Bech.,Calamagrostis avenacea,787759,NA,NA
Lachnagrostis filiformis,783654,783654,(J.F. Gmel.) W.R.B. Oliv.,Calamagrostis avenacea,787760,NA,NA
Lachnagrostis filiformis,783654,783654,(G. Forst.) Cockayne,Calamagrostis filiformis,787800,NA,NA
Lachnagrostis filiformis,783654,783654,(Willd.) Link,Calamagrostis retrofracta,787887,NA,NA
Lachnagrostis filiformis,783654,783654,(Trin.) Steud.,Calamagrostis willdenowii,787925,NA,NA
Lachnagrostis filiformis,783654,783654,(G. Forst.) Petrie,Deyeuxia filiformis,788899,NA,NA
Lachnagrostis filiformis,783654,783654,Kunth,Deyeuxia forsteri,788901,NA,NA
Lachnagrostis filiformis,783654,783654,(Willd.) Kunth,Deyeuxia retrofracta,788982,NA,NA
Lachnagrostis filiformis,783654,783654,(J.F. Gmel.) Veldkamp,Lachnagrostis avenacea,790809,NA,NA
Lachnagrostis filiformis,783654,783654,(Willd.) Trin.,Lachnagrostis retrofracta,790811,NA,NA
Lachnagrostis filiformis,783654,783654,Trin.,Lachnagrostis willdenowii,790812,NA,NA
Lachnagrostis filiformis,783654,783654,(Poir.) P. Beauv.,Vilfa debilis,796398,NA,NA
Lachnagrostis filiformis,783654,783654,(Willd.) P. Beauv.,Vilfa retrofracta,796450,NA,NA
Limnophila indica,503463,503463,L.,Hottonia indica,514888,NA,NA
Luziola peruviana,503588,503588,J. F. Gmel.,Luziola peruviania,41837,NA,NA
Luziola peruviana,503588,503588,Prod.,Luziola doelliana,791016,NA,NA
Luziola peruviana,503588,503588,Lindm.,Luziola leiocarpa,791017,NA,NA
Luziola peruviana,503588,503588,Kunth,Luziola mexicana,791019,NA,NA
Luziola peruviana,503588,503588,Spreng.,Milium natans,791269,NA,NA
Lysimachia arvensis,NA,NA,NA,NA,NA,NA,NA
Melastoma septemnervium,895355,895355,D. Don,Melastoma candidum,503736,NA,NA
Melochia umbellata,503749,503749,Kurz,Melochia indica,516985,NA,NA
Mimosa pellita,503837,26789,Humb. & Bonpl. ex Willd.,Mimosa pellita,503837,Mimosa pigra,L.
Mimosa pellita,503837,26789,L.,Mimosa pigra var. pigra,529187,Mimosa pigra,L.
Passiflora bicornis,504136,504136,Kunth,Passiflora pulchella,518525,NA,NA
Polygonum caespitosum,20852,823794,Blume,Polygonum caespitosum,20852,Persicaria posumbu,(Buch.-Ham. ex D. Don) H. Gross
Polygonum caespitosum,20852,823794,Blume,Polygonum cespitosum,504509,Persicaria posumbu,(Buch.-Ham. ex D. Don) H. Gross
Polygonum caespitosum,20852,823794,Blume,Polygonum cespitosum var. cespitosum,529777,Persicaria posumbu,(Buch.-Ham. ex D. Don) H. Gross
Polygonum caespitosum,20852,823794,Blume,Polygonum caespitosum var. caespitosum,566298,Persicaria posumbu,(Buch.-Ham. ex D. Don) H. Gross
