name,occurrences_new
Urena lobata ssp. sinuata,1
Urena lobata var. sinuata,1
Urena sinuata,146
Urochloa brizantha,719
Urochloa decumbens,660
Urochloa panicoides,1236
Urochloa paspaloides,10
Urochloa texana,294
Urospermum picroides,12129
Urtica cannabina,396
Urtica chamaedryoides,557
Urtica chamaedryoides var. runyonii,1
Urtica gracilis,115
Urtica membranacea,5691
Urtica morifolia,91
Urtica orizabae,4
Utricularia ochroleuca,1957
Utricularia sandersonii,18
Utricularia stygia,2186
Vaccinium amoenum,31
Vaccinium arkansanum,5
Vaccinium atlanticum,3
Vaccinium atrococcum,76
Vaccinium australe,10
Vaccinium caesariense,22
Vaccinium constablaei,17
Vaccinium corymbosum,4500
Vaccinium corymbosum forma albiflorum,11
Vaccinium corymbosum forma glabrum,37
Vaccinium corymbosum forma laeve,1
Vaccinium corymbosum forma leucococcum,2
Vaccinium corymbosum forma typicum,3
Vaccinium corymbosum var. albiflorum,11
Vaccinium corymbosum var. amoenum,10
Vaccinium corymbosum var. atrococcum,35
Vaccinium corymbosum var. glabrum,37
Vaccinium corymbosum var. ozarkense,4500
Vaccinium elliottii,430
Vaccinium formosum,38
Vaccinium fuscatum,226
Vaccinium marianum,6
Vaccinium parviflorum,11
Vaccinium simulatum,17
Vaccinium stamineum var. sericeum,8
Vaccinium vicinum,8
Vaccinium virgatum,116
Vaccinium X marianum,6
Vachellia hockii,24
Vachellia nilotica,5608
Vagnera sessilifolia,1
Vagnera stellata,4
Valerianella muricata,310
Valerianella pumila,138
Valerianella uncinata,25
Vallisneria americana,1343
Vallisneria asiatica,48
Vallisneria gigantea,38
Vallisneria nana,469
Vallisneria natans,343
Vallisneria neotropicalis,6
Vallisneria spiralis,13956
Vallisneria tortifolia,347
Varronia curassavica,2245
Velezia rigida,1604
Ventenata dubia,1251
Verbascum blattarioides,3
Verbascum niveum,1
Verbascum orientale,196
Verbascum sinuatum,16780
Verbascum speciosum,3446
Verbascum virgatum,8921
Verbena aristigera,118
Verbena bonariensis,20231
Verbena bonariensis var. conglomerata,25
Verbena bonariensis var. longibracteata,3
Verbena inamoena,1
Verbena intercedens,3
Verbena peruviana,3
Verbena tenuisecta,142
Verbena tenuisecta forma alba,2
Verbena tenuisecta var. alba,2
Verbena tenuisecta var. glabrata,1
Verbesina alternifolia,2595
Verbesina occidentalis,427
Verbesina sigesbeckia,1
Vernonia abbreviata,7
Vernonia cinerea,1404
Vernonia cinerea var. parviflora,42
Vernonia cinerea var. undulata,1404
Vernonia diffusa,68
Vernonia fasciculata,386
Vernonia laxiflora,1
Vernonia parviflora,8
Veronica acinifolia,2490
Veronica anagallis,25
Veronica anagallis var. anagalliformis,9416
Veronica anagallis var. glandulifera,9416
Veronica anagallis var. lepida,9416
Veronica anagallis-aquatica,54629
Veronica anagallis-aquatica var. glandulosa,1
Veronica anagallis-aquatica var. latifolia,1
Veronica aquatica,3
Veronica aquatica var. glandulifera,9416
Veronica arguteserrata,34
Veronica biloba,177
Veronica brittonii,1
Veronica cardiocarpa,9
Veronica catenata,24680
Veronica chamaedrys,442316
Veronica comosa,5
Veronica comosa var. glaberrima,1
Veronica cymbalaria,4344
Veronica fruticans,15600
Veronica fruticulosa,3352
Veronica glandifera,2
Veronica humifusa,44
Veronica kovacsii,1
Veronica lysimachioides,12
Veronica maresii,6
Veronica montioides,2
Veronica oxycarpa,21
Veronica perfoliata,1612
Veronica punctata,1
Veronica pusilla,22
Veronica repens,63
Veronica salina,4
Veronica serpyllifolia,141121
Veronica serpyllifolia ssp. humifusa,2878
Veronica serpyllifolia ssp. serpyllifolia,32548
Veronica serpyllifolia var. humifusa,2878
Veronica serpyllifolia var. nummularioides,3
Veronica undulata,669
Veronica verna,17560
Veronica Xlackschwitzii,9416
Veronicastrum serpyllifolium,22
Veronicastrum serpyllifolium ssp. humifusum,62
Vicia assyriaca,15
Vicia cracca,422438
Vicia cracca ssp. cracca,6021
Vicia cracca ssp. incana,378
Vicia cracca ssp. stenophylla,8
Vicia cracca ssp. tenuifolia,833
Vicia cracca var. tenuifolia,833
Vicia dalmatica,56
Vicia disperma,3240
Vicia elegans,1
Vicia incana,908
Vicia leucantha,46
Vicia semicincta,2
Vicia sepium,278608
Vicia sylvatica,27369
Vicia tenuifolia,20354
Vigna marina,1278
Viguiera dentata,2675
Vinca major,38157
Vinca major subsp. variegata,6
Vinca major var. elegantissima,38157
Vinca major var. variegata,6
Vincetoxicum medium,2
Vincetoxicum nigrum,3927
Vincetoxicum rossicum,1871
Viola alachuana,1
Viola canadensis,2569
Viola communis,2
Viola consobrina,1
Viola cordifolia,3
Viola crenulata,8
Viola cucullata var. sororia,1
Viola domestica,5
Viola filecetorum,5
Viola fletcheri,4
Viola floridana,22
Viola hirsutula,187
Viola hirta,108249
Viola jooi,9
Viola langloisii,8
Viola latiuscula,20
Viola macounii,1
Viola missouriensis,217
Viola nodosa,15
Viola novae-angliae,108
Viola palmata subsp. sororia,4
Viola palmata var. asarifolia,2
Viola palmata var. sororia,4
Viola papilionacea,289
Viola pratincola,52
Viola priceana,7
Viola rosacea,1
Viola selkirki,5142
Viola selkirkii,5142
Viola septentrionalis,245
Viola septentrionalis forma alba,2
Viola sororia,7405
Viola sororia forma priceana,497
Viola sororia var. missouriensis,15
Viola sororia var. novae-angliae,13
Viola suavis,2238
Viola venustula,5
Vulpia antucensis,3
Vulpia eriolepis,1
Vulpia geniculata,2861
Vulpia ligustica,272
Vulpia muralis,7810
Vulpia myuros,68518
Vulpia pseudomyuros,2
Waldsteinia ternata,573
Wolffia arrhiza,10612
Xanthium,2370
Xanthoceras sorbifolia,87
Xanthoceras sorbifolium,3
Xanthoxalis bushii,1
Xanthoxalis californica,2
Xanthoxalis corniculata,9
Xanthoxalis dillenii,36
Xanthoxalis fontana,23
Xanthoxalis interior,2
Xanthoxalis langloisii,2
Xanthoxalis repens,1
Xanthoxalis stricta,33
Xeranthemum bracteatum,4
Xerochrysum bracteatum,6842
Xyris complanata,2341
Zaleya pentandra,319
Zaluzianskya hirsuta,116
Zerna inermis,35
Zingiber capitatum,1
Zingiber cassumunar,3
Zingiber montanum,17
Zingiber purpureum,7
Ziziphora capitata,292
Ziziphus spina-christi,1443
