usagekey,scientificname,rank,status,matchtype,acceptedusagekey,canonicalname,confidence,kingdom,phylum,order,family,genus,species,kingdomkey,phylumkey,classkey,orderkey,familykey,genuskey,specieskey,synonym,class,note,original_sciname,original_accepted,acc_matches,ext_matches,ae_matches,n
5695688,Taraxacum robustum Markl. ex Puol.,species,SYNONYM,EXACT,5699339,Taraxacum robustum,113,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum amplum,6,7707728,220,414,3065,7787708,5699339,TRUE,Magnoliopsida,Similarity: name=110; authorship=0; classification=-2; rank=5; status=0,Taraxacum robustum,Taraxacum officinale,1,3,0,3
5695670,Taraxacum rubefactum Dahlst.,species,SYNONYM,EXACT,5394191,Taraxacum rubefactum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum recurvum,6,7707728,220,414,3065,7787708,5394191,TRUE,Magnoliopsida,NA,Taraxacum rubefactum,Taraxacum officinale,0,1,0,1
5695666,Taraxacum ruberulum Dahlst. & Borgv.,species,ACCEPTED,EXACT,NA,Taraxacum ruberulum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum ruberulum,6,7707728,220,414,3065,7787708,5695666,FALSE,Magnoliopsida,NA,Taraxacum ruberulum,Taraxacum officinale,3,1,1,1
6064015,Taraxacum rubicundum (Dahlst.) Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum rubicundum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum rubicundum,6,7707728,220,414,3065,7787708,6064015,FALSE,Magnoliopsida,NA,Taraxacum rubicundum,Taraxacum officinale,1,1,1,1
9441772,Taraxacum rubicundum subsp. monspeliense Dahlst.,subspecies,SYNONYM,EXACT,6064015,Taraxacum rubicundum monspeliense,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum rubicundum,6,7707728,220,414,3065,7787708,6064015,TRUE,Magnoliopsida,NA,Taraxacum rubicundum subsp. monspeliense,Taraxacum officinale,0,1,0,1
5394326,Taraxacum rubrisquameum M.P.Christ.,species,ACCEPTED,EXACT,NA,Taraxacum rubrisquameum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum rubrisquameum,6,7707728,220,414,3065,7787708,5394326,FALSE,Magnoliopsida,NA,Taraxacum rubrisquameum,Taraxacum officinale,2,1,1,1
5695636,Taraxacum rufulum Soest,species,ACCEPTED,EXACT,NA,Taraxacum rufulum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum rufulum,6,7707728,220,414,3065,7787708,5695636,FALSE,Magnoliopsida,NA,Taraxacum rufulum,Taraxacum officinale,4,1,1,1
5695598,Taraxacum sagittatum Dahlst.,species,SYNONYM,EXACT,5394051,Taraxacum sagittatum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum longisquameum,6,7707728,220,414,3065,7787708,5394051,TRUE,Magnoliopsida,NA,Taraxacum sagittatum,Taraxacum officinale,2,1,0,1
5394596,Taraxacum sagittipotens Dahlst. & Ohlsén ex G.E.Haglund,species,ACCEPTED,EXACT,NA,Taraxacum sagittipotens,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum sagittipotens,6,7707728,220,414,3065,7787708,5394596,FALSE,Magnoliopsida,NA,Taraxacum sagittipotens,Taraxacum officinale,1,2,1,1
6082561,Taraxacum salinum var. turfosum Sch.Bip.,variety,SYNONYM,EXACT,8975880,Taraxacum salinum turfosum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum turfosum,6,7707728,220,414,3065,7787708,8975880,TRUE,Magnoliopsida,NA,Taraxacum salinum var. turfosum,Taraxacum officinale,0,1,0,1
5695544,Taraxacum saphycraspedum Saarson & G.E.Haglund,species,ACCEPTED,EXACT,NA,Taraxacum saphycraspedum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum saphycraspedum,6,7707728,220,414,3065,7787708,5695544,FALSE,Magnoliopsida,NA,Taraxacum saphycraspedum,Taraxacum officinale,1,1,1,1
5695537,Taraxacum sarcophyllum Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum sarcophyllum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum sarcophyllum,6,7707728,220,414,3065,7787708,5695537,FALSE,Magnoliopsida,NA,Taraxacum sarcophyllum,Taraxacum officinale,1,1,1,1
5393876,Taraxacum scanicum Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum scanicum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum scanicum,6,7707728,220,414,3065,7787708,5393876,FALSE,Magnoliopsida,NA,Taraxacum scanicum,Taraxacum officinale,8,1,1,1
5695505,Taraxacum schizophyllum Dahlst.,species,SYNONYM,EXACT,5394654,Taraxacum schizophyllum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum fulvum,6,7707728,220,414,3065,7787708,5394654,TRUE,Magnoliopsida,NA,Taraxacum schizophyllum,Taraxacum officinale,0,1,0,1
5695469,Taraxacum scotiniforme Dahlst. ex G.E.Haglund,species,ACCEPTED,EXACT,NA,Taraxacum scotiniforme,97,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum scotiniforme,6,7707728,220,414,3065,7787708,5695469,FALSE,Magnoliopsida,NA,Taraxacum scotiniforme,Taraxacum officinale,1,2,1,1
5695465,Taraxacum scotinum Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum scotinum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum scotinum,6,7707728,220,414,3065,7787708,5695465,FALSE,Magnoliopsida,NA,Taraxacum scotinum,Taraxacum officinale,4,1,1,1
6082572,Taraxacum sellandii Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum sellandii,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum sellandii,6,7707728,220,414,3065,7787708,6082572,FALSE,Magnoliopsida,NA,Taraxacum sellandii,Taraxacum officinale,2,1,1,1
5394216,Taraxacum semiglobosum H.Lindb.,species,ACCEPTED,EXACT,NA,Taraxacum semiglobosum,97,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum semiglobosum,6,7707728,220,414,3065,7787708,5394216,FALSE,Magnoliopsida,NA,Taraxacum semiglobosum,Taraxacum officinale,1,2,1,1
7787708,Taraxacum Weber,genus,ACCEPTED,HIGHERRANK,NA,Taraxacum,94,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,NA,6,7707728,220,414,3065,7787708,NA,FALSE,Magnoliopsida,NA,Taraxacum sempervivum,Taraxacum officinale,1,0,0,1
5695392,Taraxacum septentrionale Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum septentrionale,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum septentrionale,6,7707728,220,414,3065,7787708,5695392,FALSE,Magnoliopsida,NA,Taraxacum septentrionale,Taraxacum officinale,1,1,1,1
5394355,"Taraxacum silesiacum Dahlst. ex G.E.Haglund, 1938",species,SYNONYM,EXACT,5696522,Taraxacum silesiacum,97,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum parnassicum,6,7707728,220,414,3065,7787708,5696522,TRUE,Magnoliopsida,NA,Taraxacum silesiacum,Taraxacum officinale,1,2,0,2
7417239,Taraxacum silesiacum Dahlst.,species,SYNONYM,EXACT,5696522,Taraxacum silesiacum,97,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum parnassicum,6,7707728,220,414,3065,7787708,5696522,TRUE,Magnoliopsida,Similarity: name=110; authorship=0; classification=-2; rank=5; status=0,Taraxacum silesiacum,Taraxacum officinale,1,2,0,2
6064001,Taraxacum simile Raunk.,species,ACCEPTED,EXACT,NA,Taraxacum simile,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum simile,6,7707728,220,414,3065,7787708,6064001,FALSE,Magnoliopsida,NA,Taraxacum simile,Taraxacum officinale,5,1,1,1
5695305,Taraxacum sinuatum Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum sinuatum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum sinuatum,6,7707728,220,414,3065,7787708,5695305,FALSE,Magnoliopsida,NA,Taraxacum sinuatum,Taraxacum officinale,4,1,1,1
5695295,Taraxacum skutustadirense M.P.Christ.,species,SYNONYM,EXACT,5694788,Taraxacum skutustadirense,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum triste,6,7707728,220,414,3065,7787708,5694788,TRUE,Magnoliopsida,NA,Taraxacum skutustadirense,Taraxacum officinale,0,1,0,1
9656792,Taraxacum slovacum,species,ACCEPTED,EXACT,NA,Taraxacum slovacum,97,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum slovacum,6,7707728,220,414,3065,7787708,9656792,FALSE,Magnoliopsida,NA,Taraxacum slovacum,Taraxacum officinale,1,2,1,1
5695266,Taraxacum speciosum Raunk.,species,ACCEPTED,EXACT,NA,Taraxacum speciosum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum speciosum,6,7707728,220,414,3065,7787708,5695266,FALSE,Magnoliopsida,NA,Taraxacum speciosum,Taraxacum officinale,1,1,1,1
5695239,Taraxacum spilophylloides Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum spilophylloides,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum spilophylloides,6,7707728,220,414,3065,7787708,5695239,FALSE,Magnoliopsida,NA,Taraxacum spilophylloides,Taraxacum officinale,1,1,1,1
5695229,Taraxacum spilophyllum Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum spilophyllum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum spilophyllum,6,7707728,220,414,3065,7787708,5695229,FALSE,Magnoliopsida,NA,Taraxacum spilophyllum,Taraxacum officinale,1,1,1,1
5695212,Taraxacum squamulosum Soest,species,ACCEPTED,EXACT,NA,Taraxacum squamulosum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum squamulosum,6,7707728,220,414,3065,7787708,5695212,FALSE,Magnoliopsida,NA,Taraxacum squamulosum,Taraxacum officinale,1,1,1,1
5394090,Taraxacum stellare Markl.,species,ACCEPTED,EXACT,NA,Taraxacum stellare,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum stellare,6,7707728,220,414,3065,7787708,5394090,FALSE,Magnoliopsida,NA,Taraxacum stellare,Taraxacum officinale,2,1,1,1
5695198,Taraxacum stenacrum Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum stenacrum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum stenacrum,6,7707728,220,414,3065,7787708,5695198,FALSE,Magnoliopsida,NA,Taraxacum stenacrum,Taraxacum officinale,2,1,1,1
5695177,Taraxacum stenoschistum Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum stenoschistum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum stenoschistum,6,7707728,220,414,3065,7787708,5695177,FALSE,Magnoliopsida,NA,Taraxacum stenoschistum,Taraxacum officinale,1,1,1,1
8419252,Taraxacum stereodes Ekman,species,ACCEPTED,EXACT,NA,Taraxacum stereodes,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum stereodes,6,7707728,220,414,3065,7787708,8419252,FALSE,Magnoliopsida,NA,Taraxacum stereodes,Taraxacum officinale,2,3,1,1
5394218,Taraxacum subcanescens Markl. ex Puol.,species,ACCEPTED,EXACT,NA,Taraxacum subcanescens,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum subcanescens,6,7707728,220,414,3065,7787708,5394218,FALSE,Magnoliopsida,NA,Taraxacum subcanescens,Taraxacum officinale,1,2,1,1
5695118,Taraxacum subcyanolepis M.P.Christ.,species,ACCEPTED,EXACT,NA,Taraxacum subcyanolepis,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum subcyanolepis,6,7707728,220,414,3065,7787708,5695118,FALSE,Magnoliopsida,NA,Taraxacum subcyanolepis,Taraxacum officinale,1,1,1,1
5695108,Taraxacum subdissimile Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum subdissimile,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum subdissimile,6,7707728,220,414,3065,7787708,5695108,FALSE,Magnoliopsida,NA,Taraxacum subdissimile,Taraxacum officinale,1,1,1,1
5695087,Taraxacum subexpallidum Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum subexpallidum,97,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum subexpallidum,6,7707728,220,414,3065,7787708,5695087,FALSE,Magnoliopsida,NA,Taraxacum subexpallidum,Taraxacum officinale,1,2,1,1
5695071,Taraxacum subhamatum M.P.Christ. ex M.P.Christ.,species,ACCEPTED,EXACT,NA,Taraxacum subhamatum,97,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum subhamatum,6,7707728,220,414,3065,7787708,5695071,FALSE,Magnoliopsida,NA,Taraxacum subhamatum,Taraxacum officinale,3,2,1,1
5695065,Taraxacum subhuelphersianum M.P.Christ.,species,ACCEPTED,EXACT,NA,Taraxacum subhuelphersianum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum subhuelphersianum,6,7707728,220,414,3065,7787708,5695065,FALSE,Magnoliopsida,NA,Taraxacum subhuelphersianum,Taraxacum officinale,1,1,1,1
5394297,Taraxacum subintegrum Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum subintegrum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum subintegrum,6,7707728,220,414,3065,7787708,5394297,FALSE,Magnoliopsida,NA,Taraxacum subintegrum,Taraxacum officinale,1,1,1,1
5394619,Taraxacum sublaciniosum Dahlst. & H.Lindb.,species,ACCEPTED,EXACT,NA,Taraxacum sublaciniosum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum sublaciniosum,6,7707728,220,414,3065,7787708,5394619,FALSE,Magnoliopsida,NA,Taraxacum sublaciniosum,Taraxacum officinale,2,1,1,1
5394211,Taraxacum sublaeticolor Dahlst. ex Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum sublaeticolor,97,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum sublaeticolor,6,7707728,220,414,3065,7787708,5394211,FALSE,Magnoliopsida,NA,Taraxacum sublaeticolor,Taraxacum officinale,1,2,1,1
5695044,Taraxacum sublatissimum Dahlst.,species,SYNONYM,EXACT,5394373,Taraxacum sublatissimum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum fasciatum,6,7707728,220,414,3065,7787708,5394373,TRUE,Magnoliopsida,NA,Taraxacum sublatissimum,Taraxacum officinale,0,1,0,1
5695025,Taraxacum sublutescens Dahlst.,species,SYNONYM,EXACT,5394619,Taraxacum sublutescens,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum sublaciniosum,6,7707728,220,414,3065,7787708,5394619,TRUE,Magnoliopsida,NA,Taraxacum sublutescens,Taraxacum officinale,1,1,0,1
5695008,Taraxacum subpallescens Dahlst.,species,SYNONYM,EXACT,5394122,Taraxacum subpallescens,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum lingulatum,6,7707728,220,414,3065,7787708,5394122,TRUE,Magnoliopsida,NA,Taraxacum subpallescens,Taraxacum officinale,1,1,0,1
5394299,Taraxacum subpenicilliforme H.Lindb. ex Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum subpenicilliforme,97,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum subpenicilliforme,6,7707728,220,414,3065,7787708,5394299,FALSE,Magnoliopsida,NA,Taraxacum subpenicilliforme,Taraxacum officinale,1,3,1,1
5694994,Taraxacum subpraticola G.E.Haglund,species,ACCEPTED,EXACT,NA,Taraxacum subpraticola,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum subpraticola,6,7707728,220,414,3065,7787708,5694994,FALSE,Magnoliopsida,NA,Taraxacum subpraticola,Taraxacum officinale,1,1,1,1
5694949,Taraxacum subundulatum Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum subundulatum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum subundulatum,6,7707728,220,414,3065,7787708,5694949,FALSE,Magnoliopsida,NA,Taraxacum subundulatum,Taraxacum officinale,1,1,1,1
5394253,Taraxacum sundbergii Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum sundbergii,97,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum sundbergii,6,7707728,220,414,3065,7787708,5394253,FALSE,Magnoliopsida,NA,Taraxacum sundbergii,Taraxacum officinale,1,2,1,1
5694931,Taraxacum surrigens Dahlst. & Ohlsén,species,SYNONYM,EXACT,5695305,Taraxacum surrigens,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum sinuatum,6,7707728,220,414,3065,7787708,5695305,TRUE,Magnoliopsida,NA,Taraxacum surrigens,Taraxacum officinale,4,1,0,1
5394168,Taraxacum sylvanicum R.Doll,species,ACCEPTED,EXACT,NA,Taraxacum sylvanicum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum sylvanicum,6,7707728,220,414,3065,8322495,5394168,FALSE,Magnoliopsida,NA,Taraxacum sylvanicum,Taraxacum officinale,2,1,1,1
5694926,Taraxacum symphorilobum Haglund,species,ACCEPTED,EXACT,NA,Taraxacum symphorilobum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum symphorilobum,6,7707728,220,414,3065,7787708,5694926,FALSE,Magnoliopsida,NA,Taraxacum symphorilobum,Taraxacum officinale,1,1,1,1
9376452,Taraxacum taeniatum G.E.Haglund ex Holmgren,species,ACCEPTED,EXACT,NA,Taraxacum taeniatum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum taeniatum,6,7707728,220,414,3065,7787708,9376452,FALSE,Magnoliopsida,NA,Taraxacum taeniatum,Taraxacum officinale,1,2,1,1
5694900,Taraxacum tanyolobum Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum tanyolobum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum tanyolobum,6,7707728,220,414,3065,7787708,5694900,FALSE,Magnoliopsida,NA,Taraxacum tanyolobum,Taraxacum officinale,1,1,1,1
5694899,Taraxacum tanyphyllum Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum tanyphyllum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum tanyphyllum,6,7707728,220,414,3065,7787708,5694899,FALSE,Magnoliopsida,NA,Taraxacum tanyphyllum,Taraxacum officinale,2,1,1,1
5694888,Taraxacum taraxacoides Willk.,species,ACCEPTED,EXACT,NA,Taraxacum taraxacoides,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum taraxacoides,6,7707728,220,414,3065,8322495,5694888,FALSE,Magnoliopsida,NA,Taraxacum taraxacoides,Taraxacum officinale,1,1,1,1
5694888,Taraxacum taraxacoides Willk.,species,ACCEPTED,HIGHERRANK,NA,Taraxacum taraxacoides,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum taraxacoides,6,7707728,220,414,3065,8322495,5694888,FALSE,Magnoliopsida,NA,Taraxacum taraxacoides var. laevigatum,Taraxacum officinale,1,0,0,1
6063963,Taraxacum taraxacum H.Karst.,species,ACCEPTED,EXACT,NA,Taraxacum taraxacum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum taraxacum,6,7707728,220,414,3065,8322495,6063963,FALSE,Magnoliopsida,NA,Taraxacum taraxacum,Taraxacum officinale,1,1,1,1
6063963,Taraxacum taraxacum H.Karst.,species,ACCEPTED,HIGHERRANK,NA,Taraxacum taraxacum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum taraxacum,6,7707728,220,414,3065,8322495,6063963,FALSE,Magnoliopsida,NA,Taraxacum taraxacum subsp. genuinum,Taraxacum officinale,1,0,0,1
5694879,Taraxacum taraxacum var. glaucescens A.Heller,variety,ACCEPTED,EXACT,NA,Taraxacum taraxacum glaucescens,95,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum taraxacum,6,7707728,220,414,3065,8322495,6063963,FALSE,Magnoliopsida,NA,Taraxacum taraxacum subsp. glaucescens,Taraxacum officinale,1,1,1,1
5694878,Taraxacum taraxacum var. laevigatum (Willd.) Kuntze,variety,SYNONYM,EXACT,5393872,Taraxacum taraxacum laevigatum,94,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum erythrospermum,6,7707728,220,414,3065,7787708,5393872,TRUE,Magnoliopsida,NA,Taraxacum taraxacum subsp. laevigatum,Taraxacum officinale,0,1,0,1
6063963,Taraxacum taraxacum H.Karst.,species,ACCEPTED,HIGHERRANK,NA,Taraxacum taraxacum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum taraxacum,6,7707728,220,414,3065,8322495,6063963,FALSE,Magnoliopsida,NA,Taraxacum taraxacum var. cordigerum,Taraxacum officinale,1,0,0,1
6063963,Taraxacum taraxacum H.Karst.,species,ACCEPTED,HIGHERRANK,NA,Taraxacum taraxacum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum taraxacum,6,7707728,220,414,3065,8322495,6063963,FALSE,Magnoliopsida,NA,Taraxacum taraxacum var. corniculatum,Taraxacum officinale,1,0,0,1
6063963,Taraxacum taraxacum H.Karst.,species,ACCEPTED,HIGHERRANK,NA,Taraxacum taraxacum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum taraxacum,6,7707728,220,414,3065,8322495,6063963,FALSE,Magnoliopsida,NA,Taraxacum taraxacum var. erythrospermum,Taraxacum officinale,1,0,0,1
5694878,Taraxacum taraxacum var. laevigatum (Willd.) Kuntze,variety,SYNONYM,EXACT,5393872,Taraxacum taraxacum laevigatum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum erythrospermum,6,7707728,220,414,3065,7787708,5393872,TRUE,Magnoliopsida,NA,Taraxacum taraxacum var. laevigatum,Taraxacum officinale,0,1,0,1
5394277,Taraxacum tenellisquameum Markl. ex Eklund & Markl.,species,ACCEPTED,FUZZY,NA,Taraxacum tenellisquameum,94,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum tenellisquameum,6,7707728,220,414,3065,7787708,5394277,FALSE,Magnoliopsida,NA,Taraxacum tenellisquamum,Taraxacum officinale,1,0,0,1
5394455,Taraxacum tenuilobum (Dahlst.) Dahlst.,species,ACCEPTED,EXACT,NA,Taraxacum tenuilobum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum tenuilobum,6,7707728,220,414,3065,7787708,5394455,FALSE,Magnoliopsida,NA,Taraxacum tenuilobum,Taraxacum officinale,4,1,1,1
5694855,Taraxacum tenuisquameum Dahlst. ex G.E.Haglund,species,ACCEPTED,EXACT,NA,Taraxacum tenuisquameum,97,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum tenuisquameum,6,7707728,220,414,3065,7787708,5694855,FALSE,Magnoliopsida,NA,Taraxacum tenuisquameum,Taraxacum officinale,2,2,1,1
5394418,Taraxacum thracicum Soest,species,ACCEPTED,EXACT,NA,Taraxacum thracicum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum thracicum,6,7707728,220,414,3065,7787708,5394418,FALSE,Magnoliopsida,NA,Taraxacum thracicum,Taraxacum officinale,3,1,1,1
5394131,Taraxacum tortilobum Florstr.,species,ACCEPTED,EXACT,NA,Taraxacum tortilobum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum tortilobum,6,7707728,220,414,3065,7787708,5394131,FALSE,Magnoliopsida,NA,Taraxacum tortilobum,Taraxacum officinale,1,1,1,1
5394194,Taraxacum triangulare H.Lindb.,species,ACCEPTED,EXACT,NA,Taraxacum triangulare,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum triangulare,6,7707728,220,414,3065,8322495,5394194,FALSE,Magnoliopsida,NA,Taraxacum triangulare,Taraxacum officinale,1,1,1,1
5694797,Taraxacum trigonophorum Markl.,species,SYNONYM,EXACT,5394504,Taraxacum trigonophorum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum geminatum,6,7707728,220,414,3065,7787708,5394504,TRUE,Magnoliopsida,NA,Taraxacum trigonophorum,Taraxacum officinale,0,1,0,1
5394507,Taraxacum trilobatum Palmgr.,species,ACCEPTED,EXACT,NA,Taraxacum trilobatum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum trilobatum,6,7707728,220,414,3065,7787708,5394507,FALSE,Magnoliopsida,NA,Taraxacum trilobatum,Taraxacum officinale,1,1,1,1
5394046,Taraxacum turcicum Soest,species,ACCEPTED,EXACT,NA,Taraxacum turcicum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum turcicum,6,7707728,220,414,3065,7787708,5394046,FALSE,Magnoliopsida,NA,Taraxacum turcicum,Taraxacum officinale,8,1,1,1
8975880,Taraxacum turfosum (Sch.Bip.) Soest,species,ACCEPTED,EXACT,NA,Taraxacum turfosum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum turfosum,6,7707728,220,414,3065,7787708,8975880,FALSE,Magnoliopsida,NA,Taraxacum turfosum,Taraxacum officinale,1,1,1,1
5694723,Taraxacum uncinatum Brenner,species,ACCEPTED,EXACT,NA,Taraxacum uncinatum,98,Plantae,Tracheophyta,Asterales,Asteraceae,Taraxacum,Taraxacum uncinatum,6,7707728,220,414,3065,8322495,5694723,FALSE,Magnoliopsida,NA,Taraxacum uncinatum,Taraxacum officinale,3,1,1,1
