acc_name,selected,synonyms,naturalized,weedy,fed_nox,fl_nox,occurrences,occurrences_new,Atlas,climate,acc_name_source
Talipariti tiliaceum,0,"Hibiscus tiliaceus, Pariti grande, Pariti tiliaceum, Talipariti tiliaceum, Thespesia tiliaceum",1,1,0,1,6680,3287,0,1,ITIS
Tamarix aphylla,0,"Tamarix aphylla, Tamarix articulata",1,1,0,0,1890,3867,0,1,ITIS
Tamarix canariensis,0,"Tamarix balansae var. micrantha, Tamarix brachystylis, Tamarix brachystylis var. geyrii, Tamarix brachystylis var. sanguinea, Tamarix canariensis, Tamarix esperanzana, Tamarix gallica subsp. leucocharis, Tamarix gallica var. agrigentina, Tamarix gallica var. canariensis, Tamarix gallica var. lagunae, Tamarix gallica var. sardoa, Tamarix gallica var. submutica, Tamarix geyrii, Tamarix lagunae, Tamarix leucocharis, Tamarix riojana, Tamarix sireti, Tamarix weyleri",1,1,0,0,6698,17499,1,1,Atlas
Tamarix chinensis,0,"Tamarix chinensis, Tamarix juniperina",1,1,0,0,877,1174,0,1,ITIS
Tamarix gallica,0,Tamarix gallica,1,1,0,0,11044,7648,0,1,ITIS
Tamarix ramosissima,0,"Tamarix pentandra, Tamarix ramosissima",1,1,0,0,3488,5822,0,1,ITIS
Tanacetum balsamita,0,"Balsamita major, Balsamita major var. tanacetoides, Chrysanthemum balsamita, Chrysanthemum balsamita var. tanacetoides, Pyrethrum majus, Tanacetum balsamita",1,1,0,0,688,526,0,1,ITIS
Tanacetum corymbosum,0,"Chrysanthemum corymbosum, Tanacetum corymbosum",1,1,0,0,30211,21488,0,1,ITIS
Tanacetum macrophyllum,0,"Chrysanthemum macrophyllum, Tanacetum macrophyllum",1,1,0,0,715,735,0,1,TNRS
Tanacetum millefolium,0,"Chrysanthemum millefoliatum, Tanacetum millefolium",1,1,0,0,112,991,0,0,TNRS
Tanacetum parthenium,0,"Chrysanthemum parthenium, Chrysanthemum praealtum, Matricaria parthenium, Tanacetum parthenium, Tanacetum pathenium",1,1,0,0,35967,49062,0,1,TNRS
Taraxacum maderense,0,Taraxacum maderense,1,0,0,0,53,53,0,0,TNRS
Taraxacum officinale,0,"Hedypnois taraxacum, Leontodon arcuatus, Leontodon arcuatus var. glaber, Leontodon arcuatus var. tomentosus, Leontodon corniculatus, Leontodon erythrospermus, Leontodon glaucescens, Leontodon laevigatus, Leontodon latilobus, Leontodon mexicanus, Leontodon officinalis, Leontodon palustris, Leontodon taraxacoides, Leontodon taraxacum, Leontodon taraxacum subsp. laevigatus, Leontodon taraxacum subsp. officinalis, Leontodon taraxacum var. arenarius, Leontodon taraxacum var. genuinus, Leontodon taraxacum var. intermedius, Leontodon taraxacum var. laevigatus, Leontodon taraxacum var. palustris, Leontodon taraxacum var. vulgare, Leontodon vulgaris, Taraxacum abietifolium, Taraxacum acroglossoides, Taraxacum acroglossum, Taraxacum acroschistum, Taraxacum acutangulum, Taraxacum acutifidum, Taraxacum acutulum, Taraxacum acutum, Taraxacum aequabile, Taraxacum aequatum, Taraxacum aequilobum, Taraxacum aequisectum, Taraxacum affine, Taraxacum agaurum, Taraxacum alatum, Taraxacum amblycentrum, Taraxacum ammophilum, Taraxacum amoemum, Taraxacum amphilobum, Taraxacum amphiodon, Taraxacum amplum, Taraxacum ancistrolobum, Taraxacum angermannicum, Taraxacum angustisectum, Taraxacum angustisquameum, Taraxacum aphanochroum, Taraxacum ardisodon, Taraxacum armeniacum, Taraxacum arrhenii, Taraxacum atripictum, Taraxacum atroglaucum, Taraxacum atrosquamatum, Taraxacum atrovirens, Taraxacum attenuatum, Taraxacum aurosulum, Taraxacum austriacum, Taraxacum aznavourii, Taraxacum badium, Taraxacum beckeri, Taraxacum biformatum, Taraxacum biforme, Taraxacum borgvallii, Taraxacum brachycarpum, Taraxacum brachycranum, Taraxacum brachyglossum, Taraxacum bracteatum, Taraxacum brakelii, Taraxacum braunblanquetii, Taraxacum brevisectum, Taraxacum brunneum, Taraxacum buttleri, Taraxacum callosum, Taraxacum caloschistum, Taraxacum campylodes, Taraxacum campylum, Taraxacum canaliculatum, Taraxacum canophyllum, Taraxacum canorubens, Taraxacum canoviride, Taraxacum canulum, Taraxacum capnocarpum, Taraxacum castaneum, Taraxacum catalanum, Taraxacum caucasicum var. erythrospermum, Taraxacum caudulatum, Taraxacum chlorellum, Taraxacum chlorodes, Taraxacum chloroleucum, Taraxacum chloroticum, Taraxacum christiansenii, Taraxacum ciliatum, Taraxacum commixtum, Taraxacum commutatum, Taraxacum comtulum, Taraxacum convexum, Taraxacum copidophyllum, Taraxacum cordatum, Taraxacum corniculatum, Taraxacum crispifolium, Taraxacum croceiflorum, Taraxacum croceum subsp. repletum, Taraxacum curvidens, Taraxacum cyanolepis, Taraxacum cyclocentrum, Taraxacum dahlii, Taraxacum dahlstedtii, Taraxacum danubium, Taraxacum davidssonii, Taraxacum decipiens, Taraxacum decorum, Taraxacum degelii, Taraxacum dens-leonis, Taraxacum dens-leonis var. commune, Taraxacum dens-leonis var. laevigatum, Taraxacum dens-leonis var. officinale, Taraxacum densiflorum, Taraxacum densilobum, Taraxacum dentosum, Taraxacum detonsum, Taraxacum devians, Taraxacum dilaceratum, Taraxacum dilatatum, Taraxacum dilutisquameum, Taraxacum disseminatum, Taraxacum dissimile, Taraxacum diversiflorum, Taraxacum divulsum, Taraxacum ducommunii, Taraxacum dunense, Taraxacum duplidens, Taraxacum ekmanii, Taraxacum elongatifrons, Taraxacum erythrospermum, Taraxacum erythrospermum subsp. brachyglossum, Taraxacum erythrospermum subsp. friesii, Taraxacum erythrospermum subsp. gotlandicum, Taraxacum erythrospermum subsp. lacistophyllum, Taraxacum erythrospermum subsp. laetum, Taraxacum erythrospermum subsp. marginatum, Taraxacum erythrospermum subsp. proximum, Taraxacum erythrospermum subsp. rubicundum, Taraxacum erythrospermum subsp. tenuilobum, Taraxacum eurylobum, Taraxacum expallidiforme, Taraxacum explicatum, Taraxacum falcatum, Taraxacum falciferum, Taraxacum fasciatum, Taraxacum firmulifolium, Taraxacum firmum, Taraxacum flexile, Taraxacum florstroemii, Taraxacum friesii, Taraxacum fulviforme, Taraxacum fulvum, Taraxacum fulvum subsp. brachycranum, Taraxacum fusciceps, Taraxacum galbaniforme, Taraxacum gallicum, Taraxacum gasparinii, Taraxacum geminatum, Taraxacum gibberum, Taraxacum glaucescens, Taraxacum glauciniforme, Taraxacum glaucinum, Taraxacum glossocentrum, Taraxacum gotlandicum, Taraxacum gracilens, Taraxacum gracillimum, Taraxacum granvinense, Taraxacum grootii, Taraxacum haematicum, Taraxacum haematiforme, Taraxacum haematopus, Taraxacum hamatum, Taraxacum haraldii, Taraxacum hastatum, Taraxacum helvicarpum, Taraxacum hemicyclum, Taraxacum hepaticolor, Taraxacum heterophyllum, Taraxacum hispanicum, Taraxacum holmboei, Taraxacum huelphersianum, Taraxacum insigne, Taraxacum intercedens, Taraxacum intermedium, Taraxacum interruptum, Taraxacum interveniens, Taraxacum intricatum, Taraxacum involucratum, Taraxacum islandicum, Taraxacum isophyllum, Taraxacum isthmicola, Taraxacum kittilense, Taraxacum kjellmannii, Taraxacum kurdiciforme, Taraxacum kurdicum, Taraxacum laciniosifrons, Taraxacum laciniosum, Taraxacum lacinulatum, Taraxacum lacistophylloides, Taraxacum lacistophyllum, Taraxacum laeticolor, Taraxacum laetiforme, Taraxacum laetifrons, Taraxacum laetum, Taraxacum laevigatum, Taraxacum laevigatum var. coloratum, Taraxacum laevigatum var. decipiens, Taraxacum laevigatum var. erythrospermum, Taraxacum laevigatum var. normale, Taraxacum laevigatum var. pindicola, Taraxacum langeanum, Taraxacum latilobum, Taraxacum latisectum, Taraxacum latispinum, Taraxacum latissimum, Taraxacum leontodon, Taraxacum lepidum, Taraxacum leptaleum, Taraxacum leptocarpum, Taraxacum leptodon, Taraxacum limbatum, Taraxacum linguatifrons, Taraxacum linguatum, Taraxacum lingulatum, Taraxacum longisectum, Taraxacum longisquameum, Taraxacum lucidum, Taraxacum lunare, Taraxacum luxurians, Taraxacum macranthum, Taraxacum macrolepium, Taraxacum maculatum, Taraxacum magnobliquum, Taraxacum magnolevigatum, Taraxacum mailleferi, Taraxacum marginatum, Taraxacum marginellum, Taraxacum marklundii, Taraxacum maurophyllum, Taraxacum melanthoides, Taraxacum mexicanum, Taraxacum microlobum, Taraxacum mimulum, Taraxacum miniatum, Taraxacum molybdinum, Taraxacum monspeliense, Taraxacum montesignum, Taraxacum mucronatiforme, Taraxacum mucronatum, Taraxacum multidentatum, Taraxacum multilobum, Taraxacum mundum, Taraxacum myvatnense, Taraxacum naeviferum, Taraxacum nemorum, Taraxacum neokurdicum, Taraxacum obliquilobum, Taraxacum oblongatum, Taraxacum obscurans, Taraxacum obscuratum, Taraxacum obtusulum, Taraxacum occidentale, Taraxacum officinale, Taraxacum officinale forma gibbiferum, Taraxacum officinale subsp. ostenfeldii, Taraxacum officinale subsp. patens, Taraxacum officinale subsp. speciosum, Taraxacum officinale subsp. tenebricans, Taraxacum officinale subsp. vulgare, Taraxacum officinale var. collinum, Taraxacum officinale var. compactum, Taraxacum officinale var. corniculatum, Taraxacum officinale var. divaricatum, Taraxacum officinale var. erythrospermum, Taraxacum officinale var. genuinum, Taraxacum officinale var. glaucescens, Taraxacum officinale var. intermedium, Taraxacum officinale var. lacerum, Taraxacum officinale var. laevigatum, Taraxacum officinale var. opacum, Taraxacum officinale var. ostenfeldii, Taraxacum officinale var. palustre, Taraxacum officinale var. patulum, Taraxacum officinale var. pratense, Taraxacum officinale var. stenolepis, Taraxacum officinale var. taraxacoides, Taraxacum officinale var. typicum, Taraxacum officinale var. uncinatum, Taraxacum officinale var. ungulatum, Taraxacum officinarum, Taraxacum olitorium, Taraxacum oncolobum, Taraxacum onychodontum, Taraxacum orphnocephalum, Taraxacum ostenfeldii, Taraxacum oxoniense, Taraxacum oxyodon, Taraxacum pachylobum, Taraxacum pallescens, Taraxacum pallidilateritium, Taraxacum pallidipes, Taraxacum pallidulum, Taraxacum palustre, Taraxacum palustre var. vulgare, Taraxacum pannucium, Taraxacum pannulatiforme, Taraxacum pannulatum, Taraxacum parnassicum, Taraxacum parvilobum, Taraxacum parvuliceps, Taraxacum patens, Taraxacum pectinatiforme, Taraxacum pectinosum, Taraxacum percrispum, Taraxacum perhamatum, Taraxacum perminiatum, Taraxacum piceaticeps, Taraxacum piceatum, Taraxacum pindicola, Taraxacum pineticola, Taraxacum placidum, Taraxacum planum, Taraxacum pleniflorum, Taraxacum plumbeum, Taraxacum polyodon, Taraxacum polyschistum, Taraxacum praecox, Taraxacum praeradians, Taraxacum privum, Taraxacum procerisquameum, Taraxacum proximiforme, Taraxacum proximum, Taraxacum pruinatum, Taraxacum psammophilum, Taraxacum pseudobrachyglossum, Taraxacum pseudocastaneum, Taraxacum pseudodunense, Taraxacum pseudofulvum, Taraxacum pseudohamatum, Taraxacum pseudolacistophyllum, Taraxacum pseudoproximum, Taraxacum pulcherrimum, Taraxacum pulchrifolium, Taraxacum pulvigerum, Taraxacum purpureocornutum, Taraxacum purpureomarginatum, Taraxacum purpureum, Taraxacum pycnolobum, Taraxacum raunkiaeri, Taraxacum recurvum, Taraxacum reflectens, Taraxacum remotijugum, Taraxacum remotilobum, Taraxacum repletum, Taraxacum retroflexum, Taraxacum retzii, Taraxacum revertens, Taraxacum rhodolepis, Taraxacum rhodopodum, Taraxacum robustum, Taraxacum rubefactum, Taraxacum ruberulum, Taraxacum rubicundum, Taraxacum rubicundum subsp. monspeliense, Taraxacum rubrisquameum, Taraxacum rufulum, Taraxacum sagittatum, Taraxacum sagittipotens, Taraxacum salinum var. turfosum, Taraxacum saphycraspedum, Taraxacum sarcophyllum, Taraxacum scanicum, Taraxacum schizophyllum, Taraxacum scotiniforme, Taraxacum scotinum, Taraxacum sellandii, Taraxacum semiglobosum, Taraxacum sempervivum, Taraxacum septentrionale, Taraxacum silesiacum, Taraxacum simile, Taraxacum sinuatum, Taraxacum skutustadirense, Taraxacum slovacum, Taraxacum speciosum, Taraxacum spilophylloides, Taraxacum spilophyllum, Taraxacum squamulosum, Taraxacum stellare, Taraxacum stenacrum, Taraxacum stenoschistum, Taraxacum stereodes, Taraxacum subcanescens, Taraxacum subcyanolepis, Taraxacum subdissimile, Taraxacum subexpallidum, Taraxacum subhamatum, Taraxacum subhuelphersianum, Taraxacum subintegrum, Taraxacum sublaciniosum, Taraxacum sublaeticolor, Taraxacum sublatissimum, Taraxacum sublutescens, Taraxacum subpallescens, Taraxacum subpenicilliforme, Taraxacum subpraticola, Taraxacum subundulatum, Taraxacum sundbergii, Taraxacum surrigens, Taraxacum sylvanicum, Taraxacum symphorilobum, Taraxacum taeniatum, Taraxacum tanyolobum, Taraxacum tanyphyllum, Taraxacum taraxacoides, Taraxacum taraxacoides var. laevigatum, Taraxacum taraxacum, Taraxacum taraxacum subsp. genuinum, Taraxacum taraxacum subsp. glaucescens, Taraxacum taraxacum subsp. laevigatum, Taraxacum taraxacum var. cordigerum, Taraxacum taraxacum var. corniculatum, Taraxacum taraxacum var. erythrospermum, Taraxacum taraxacum var. laevigatum, Taraxacum tenellisquamum, Taraxacum tenuilobum, Taraxacum tenuisquameum, Taraxacum thracicum, Taraxacum tortilobum, Taraxacum triangulare, Taraxacum trigonophorum, Taraxacum trilobatum, Taraxacum turcicum, Taraxacum turfosum, Taraxacum uncinatum, Taraxacum undulatiforme, Taraxacum undulatum, Taraxacum unguiculosum, Taraxacum vaccarii, Taraxacum vachellii, Taraxacum vagans, Taraxacum valens, Taraxacum valloense, Taraxacum vastisectum, Taraxacum vulgare, Taraxacum vulgare subsp. erythrospermum, Taraxacum vulgare var. genuinum, Taraxacum vulgare var. pindicola, Taraxacum wallonicum, Taraxacum westhoffii, Taraxacum xanthostigmum, Taraxacum xerophilum",1,1,0,0,328059,4183616,1,1,Atlas
Taraxacum perssonii,0,Taraxacum perssonii,1,0,0,0,70,70,0,0,TNRS
Tarenaya hassleriana,0,"Cleome arborea, Cleome hasslerana, Cleome hassleriana, Cleome houtteana, Cleome pungens, Cleome spinosa, Tarenaya hassleriana",1,1,0,0,1263,1073,1,1,Atlas
Tectona grandis,0,Tectona grandis,1,1,0,0,1509,6407,0,1,ITIS
Tephrosia candida,0,"Cracca candida, Tephrosia candida, Xiphocarpus candidus",1,1,0,0,263,262,0,1,ITIS
Tephrosia vogelii,0,Tephrosia vogelii,1,1,0,0,473,410,0,1,ITIS
Thalia dealbata,0,"Thalia barbata, Thalia dealbata",1,1,0,0,143,166,0,0,ITIS
Thalictrum delavayi,0,Thalictrum delavayi,1,1,0,0,963,430,0,1,TNRS
Thalictrum minus,0,"Thalictrum collinum, Thalictrum hultenii, Thalictrum minus, Thalictrum minus ssp. kemense, Thalictrum minus ssp. minus, Thalictrum minus var. minus",1,1,0,0,35742,30965,0,1,ITIS
Thalictrum simplex,0,Thalictrum simplex,0,1,0,0,11452,7191,0,1,TNRS
Thamnocalamus tessellatus,0,Thamnocalamus tessellatus,1,0,0,0,158,152,0,0,TNRS
Thapsia villosa,0,Thapsia villosa,1,0,0,0,9488,7502,0,1,TNRS
Themeda arguens,0,"Anthistiria arguens, Anthistiria pilifera, Stipa arguens, Themeda arguens, Themeda frondosa",1,1,0,0,768,612,0,1,ITIS
Thesium refractum,0,Thesium refractum,0,1,0,0,230,507,0,0,TNRS
Thevetia peruviana,0,"Ahouai thevetia, Cascabela peruviana, Cascabela thevetia, Cerbera linearifolia, Cerbera peruviana, Cerbera thevetia, Thevetia linearis, Thevetia neriifolia, Thevetia peruviana, Thevetia thevetia",1,1,0,0,4770,4138,1,1,Atlas
Thladiantha cordifolia,0,Thladiantha cordifolia,0,0,0,0,327,197,0,0,TNRS
Thlaspi arvense,0,"Crucifera thlaspi, Teruncias arvensis, Thlaspi arvense, Thlaspi collinum, Thlaspidea arvensis, Thlaspidium arvense",1,1,0,0,82764,81249,1,1,Atlas
Thlaspi caerulescens subsp. brachypetalum,0,Thlaspi caerulescens subsp. brachypetalum,1,0,0,0,43,20,0,0,TNRS
Thlaspi kovatsii,0,Thlaspi kovatsii,0,1,0,0,0,0,0,1,TNRS
Thlaspi macrophyllum,0,Thlaspi macrophyllum,1,1,0,0,6,9,0,0,TNRS
Thunbergia laurifolia,0,Thunbergia laurifolia,1,1,0,0,121,132,0,1,ITIS
Thymelaea gussonei,0,Thymelaea gussonei,0,0,0,0,151,26,0,1,TNRS
Thymelaea passerina,0,"Passerina annua, Thymelaea passerina",1,1,0,0,5771,3844,0,1,ITIS
Thymus odoratissimus,0,Thymus odoratissimus,0,0,0,0,90,93,0,1,TNRS
Thymus praecox ssp. arcticus,0,"Thymus arcticus, Thymus drucei, Thymus praecox ssp. arcticus, Thymus serpyllum",1,1,0,0,44026,36501,0,1,ITIS
Tiarella cordifolia,0,"Tiarella cordifolia, Tiarella cordifolia var. austrina, Tiarella cordifolia var. collina, Tiarella cordifolia var. cordifolia, Tiarella macrophylla, Tiarella wherryi",1,1,0,0,2279,2950,0,0,ITIS
Tibouchina herbacea,0,Tibouchina herbacea,1,1,0,0,277,261,0,1,ITIS
Tibouchina urvilleana,0,Tibouchina urvilleana,1,1,0,0,540,1043,0,1,ITIS
Tinantia erecta,0,"Tinantia erecta, Tinantia fugax",1,1,0,0,740,270,0,0,TNRS
Tolpis barbata,0,"Crepis barbata, Tolpis barbata, Tolpis umbellata",1,1,0,0,10902,11586,0,0,ITIS
Toona ciliata,0,"Cedrela toona var. australis, Toona australis, Toona ciliata, Toona ciliata ssp. ciliata, Toona ciliata ssp. ciliata var. australis, Toona ciliata var. australis",1,1,0,0,2600,2216,0,1,ITIS
Toona sinensis,0,Toona sinensis,1,0,0,0,318,304,0,1,TNRS
Tordylium apulum,0,Tordylium apulum,1,1,0,0,1018,3274,0,1,ITIS
Torilis ucranica,0,Torilis ucranica,0,1,0,0,17,13,0,1,TNRS
Toxicodendron radicans,0,"Philostemon radicans, Rhus blodgettii, Rhus floridana, Rhus humilis, Rhus littoralis, Rhus radicans, Rhus radicans forma intercursa, Rhus radicans forma malacotrichocarpa, Rhus radicans var. littoralis, Rhus radicans var. lucida, Rhus radicans var. microcarpon, Rhus radicans var. opaca, Rhus radicans var. vulgaris, Rhus scandens, Rhus toxicodendron forma malacotrichocarpa, Rhus toxicodendron forma radicans, Rhus toxicodendron subsp. microcarpon, Rhus toxicodendron subsp. radicans, Rhus toxicodendron subsp. vulgaris, Rhus toxicodendron var. microcarpon, Rhus toxicodendron var. radicans, Rhus toxicodendron var. vulgaris, Toxicodendron blodgettii, Toxicodendron glabrum, Toxicodendron goniocarpum, Toxicodendron radicans, Toxicodendron radicans var. littoralis, Toxicodendron radicans var. microcarpon, Toxicodendron vulgare",1,1,0,0,15253,18108,1,1,Atlas
Toxicodendron succedaneum,0,"Rhus succedanea, Toxicodendron succedaneum",1,1,0,0,1258,1154,0,1,ITIS
Trachypogon spicatus,0,"Andropogon angustifolius, Andropogon canescens, Andropogon dactyloides, Andropogon dissolutus, Andropogon ligularis, Andropogon mollis, Andropogon montufari, Andropogon montufarii, Andropogon plumosus, Andropogon secundus, Andropogon spicatus, Andropogon trichospirus, Andropogon vestitus, Heteropogon secundus, Heteropogon stipoides, Stipa spicata, Trachypogon angustifolius, Trachypogon canescens, Trachypogon capensis subvar. mollis, Trachypogon capensis subvar. montufari, Trachypogon dactyloides, Trachypogon densus, Trachypogon dissoluta, Trachypogon gouinii, Trachypogon gracilis, Trachypogon gracilis var. ciliatus, Trachypogon gracilis var. hirtus, Trachypogon karwinskyi, Trachypogon ligularis, Trachypogon mayaensis, Trachypogon micans, Trachypogon mollis, Trachypogon montufari, Trachypogon montufarii, Trachypogon montufarii var. bolivianus, Trachypogon montufarii var. grandiflorus, Trachypogon montufarii var. mollis, Trachypogon montufarii var. montufarii, Trachypogon montufarii var. pauciflorus, Trachypogon montufarii var. pilosa, Trachypogon montufarii var. pilosus, Trachypogon montupari, Trachypogon muelleri, Trachypogon palmeri, Trachypogon parviflorus, Trachypogon plumosus, Trachypogon plumosus subvar. secundus, Trachypogon plumosus var. montufarii, Trachypogon plumosus var. secundus, Trachypogon polymorphus, Trachypogon polymorphus subvar. dactyloides, Trachypogon polymorphus subvar. gracilis, Trachypogon polymorphus subvar. mollis, Trachypogon polymorphus subvar. secundus, Trachypogon polymorphus var. bolivianus, Trachypogon polymorphus var. canescens, Trachypogon polymorphus var. dissolutus, Trachypogon polymorphus var. gouinii, Trachypogon polymorphus var. karwinskyi, Trachypogon polymorphus var. ligularis, Trachypogon polymorphus var. montufarii, Trachypogon polymorphus var. plumosus, Trachypogon preslii, Trachypogon preslii f. preslii, Trachypogon preslii f. secundus, Trachypogon ramosus, Trachypogon rigidifolius, Trachypogon secundus, Trachypogon spicatus",1,1,0,0,3046,3507,0,1,ITIS
